,X,Y
"196,3",10.2607,0.813722
"196,5",9.51822,1.92083
"196,7",10.357,-1.27713
"196,9",10.3375,0.935422
"196,11",10.0822,0.504131
"196,13",10.2138,1.34707
"196,15",10.3265,-1.15001
"196,17",10.0182,0.358275
"196,19",9.91589,0.898378
"196,21",10.629,1.35494
"196,23",10.2189,-1.33397
"196,25",10.3052,-1.42004
"196,27",10.1651,-0.625884
"196,29",10.2858,-1.45127
"196,31",11.7109,2.20258
"196,33",11.826,2.18263
"196,35",11.5214,1.91928
"196,37",11.0672,1.57807
"196,39",10.9326,1.4471
"196,41",11.0064,1.58227
"196,43",11.0543,1.45902
"196,45",11.0038,1.4557
"196,47",-4.92202,-0.675686
"196,49",-4.92049,-2.02322
"196,51",-4.62394,-1.58451
"196,53",-4.50537,-1.96418
"196,55",-5.47136,-2.00333
"196,57",-5.16416,-1.85596
"196,59",-4.21688,-1.0528
"196,61",-6.06352,0.100043
"196,63",-6.97967,0.682861
"196,65",-4.89673,-0.805008
"196,67",-4.36746,-1.01009
"196,69",-4.44579,-1.21014
"196,71",-4.41621,-1.32146
"196,73",-4.38313,-0.880702
"196,75",-4.18108,-1.47205
"196,77",-4.44354,-1.88091
"196,79",-6.60389,-0.00282517
"196,81",-7.69305,1.13098
"196,83",-4.06758,-0.920325
"196,85",-4.69267,-1.42961
"196,87",-6.92974,0.591883
"196,89",-7.54377,-2.18117
"196,91",-7.30612,-2.30488
"196,93",-7.86037,-0.916075
"196,95",-7.95726,-0.689465
"196,97",-7.72802,0.706694
"196,99",-7.64136,1.02438
"196,101",-7.76707,0.683939
"196,103",-7.26326,0.810699
"196,105",-7.59656,-1.2086
"196,107",-7.51259,-2.16711
"196,109",-7.99635,-0.927684
"196,111",-7.48328,0.458031
"196,113",-7.39965,-1.86425
"196,115",-7.5761,-1.7834
"196,117",-7.71651,-1.49496
"196,119",-6.81547,-2.01238
"196,121",-4.98861,-1.67898
"196,123",-4.18547,-1.0275
"196,125",-7.96498,1.15943
"196,127",-7.86956,0.380042
"196,129",-7.60153,-1.57676
"196,131",-7.8774,-1.61344
"196,133",-7.46297,0.0838734
"199,1",10.5676,1.41316
"199,3",10.1779,-1.82787
"199,5",10.1152,-1.90741
"199,7",10.265,-1.20142
"199,9",9.98142,1.54802
"199,11",10.4407,1.43117
"199,13",9.74321,1.80464
"199,15",10.2047,-1.06878
"199,17",10.1316,-1.75373
"199,19",10.192,1.2827
"199,21",10.1439,1.00223
"199,23",10.2412,-1.47517
"199,25",10.3098,-2.057
"199,27",10.2011,-0.953837
"199,29",10.4913,1.31646
"199,31",9.82174,1.54714
"199,33",9.65661,1.13631
"199,35",10.597,-1.22747
"199,37",10.2452,-1.67857
"199,39",11.6492,1.00977
"199,41",11.4025,1.58767
"199,43",10.8476,1.31043
"199,45",11.353,1.41599
"199,47",11.9167,2.1342
"199,49",10.6841,0.594233
"199,51",-4.30594,-0.927842
"199,53",-3.97005,-1.5331
"199,55",-4.60202,-1.73729
"199,57",-7.24242,-2.11613
"199,59",-4.54861,-1.18359
"199,61",-4.55102,-1.39802
"199,63",-7.40414,-2.18381
"199,65",-7.00212,0.693068
"199,67",-6.89229,0.946842
"199,69",-4.50119,-1.95296
"199,71",-4.38317,-1.72204
"199,73",-4.08768,-1.40815
"199,75",-3.97336,-1.11289
"199,77",-4.32987,-1.58859
"199,79",-7.26832,-1.97814
"199,81",-6.6908,0.292395
"199,83",-4.16642,-1.26358
"199,85",-4.60635,-0.965964
"199,87",-4.55604,-1.2734
"199,89",-5.15111,-1.689
"199,91",-4.53706,-1.90652
"199,93",-4.74397,-1.54074
"199,95",-7.71107,-2.00398
"199,97",-7.30391,0.446386
"199,99",-7.40243,-0.987616
"199,101",-8.16563,0.285738
"199,103",-7.78054,0.319442
"199,105",-7.89805,-0.517249
"199,107",-7.64702,0.168499
"199,109",-7.65228,0.905905
"199,111",-7.8745,1.22423
"199,113",-7.36686,1.299
"199,115",-7.87152,0.533539
"199,117",-4.91209,-1.29403
"199,119",-4.67455,-1.29684
"199,121",-4.18519,-1.18205
"199,123",-7.82836,-1.36806
"199,125",-7.85745,-1.78999
"199,127",-7.99702,-0.827866
"199,129",-7.69001,-1.44102
"199,131",-7.89605,-0.87707
"199,133",-7.92099,0.367676
"202,1",10.214,-1.46266
"202,3",10.2176,-1.92311
"202,5",10.2235,-1.84553
"202,7",10.5172,1.38322
"202,9",10.1248,-1.77572
"202,11",10.2244,-1.54571
"202,13",10.225,1.12566
"202,15",10.1349,0.941093
"202,17",10.0827,-1.62253
"202,19",10.1333,-1.32969
"202,21",10.1572,-1.39866
"202,23",10.1514,-0.291736
"202,25",10.3393,-1.60547
"202,27",10.4763,1.38147
"202,29",9.80825,1.72964
"202,31",9.94551,0.523596
"202,33",10.1419,-1.57881
"202,35",11.9887,2.14153
"202,37",11.9093,2.32686
"202,39",11.2385,1.74336
"202,41",11.0116,2.0322
"202,43",11.5354,1.47243
"202,45",11.6152,1.25717
"202,47",11.6016,1.27005
"202,49",11.5922,1.92446
"202,51",11.1153,1.5242
"202,53",-4.33733,-1.7135
"202,55",-4.68357,-1.81237
"202,57",-7.22038,0.39341
"202,59",-4.48048,-0.834735
"202,61",-4.21298,-1.14108
"202,63",-5.08688,-2.11084
"202,65",-4.63776,-1.04177
"202,67",-4.70707,-0.726352
"202,69",-4.51824,-1.33702
"202,71",-4.58626,-1.12872
"202,73",-4.8655,-1.41865
"202,75",-7.26348,-2.03503
"202,77",-5.38509,-1.90367
"202,79",-7.51416,0.756774
"202,81",-4.3614,-1.3867
"202,83",-4.18632,-1.30249
"202,85",-4.61467,-1.33599
"202,87",-3.91383,-1.24599
"202,89",-4.41296,-1.50064
"202,91",-4.51808,-1.00915
"202,93",-4.48271,-1.28054
"202,95",-7.45951,-2.10153
"202,97",-7.63644,-1.67671
"202,99",-7.58963,-1.94137
"202,101",-7.66284,-1.83232
"202,103",-4.71489,-1.49563
"202,105",-7.66205,-0.621551
"202,107",-7.27551,0.50167
"202,109",-7.20431,0.808714
"202,111",-7.97786,0.964953
"202,113",-7.83334,0.61581
"202,115",-8.17266,0.444559
"202,117",-4.1285,-1.46881
"202,119",-4.42756,-1.77493
"202,121",-7.4915,-2.05466
"202,123",-7.63773,-1.84795
"202,125",-8.04595,0.509569
"202,127",-8.24674,0.551051
"202,129",-7.62848,0.21354
"202,131",-7.36599,0.370465
"202,133",-7.64622,-1.07857
"205,1",10.2405,-2.02623
"205,3",10.039,-1.49062
"205,5",10.1606,-0.20636
"205,7",10.15,1.13152
"205,9",10.1886,1.01944
"205,11",10.1247,0.58237
"205,13",10.1127,0.776726
"205,15",9.84324,0.991447
"205,17",9.97799,1.80957
"205,19",10.1962,-1.04769
"205,21",10.0012,-1.48626
"205,23",10.0179,-1.1306
"205,25",10.1314,-1.58195
"205,27",10.1585,-1.33188
"205,29",10.5042,1.62635
"205,31",9.67975,1.1725
"205,33",10.6709,1.86768
"205,35",10.0504,0.976932
"205,37",10.0385,0.874246
"205,39",10.2955,1.38874
"205,41",11.6055,1.99068
"205,43",11.1028,1.78016
"205,45",11.5424,1.32156
"205,47",11.5462,1.29918
"205,49",11.5688,1.20574
"205,51",11.6513,1.16445
"205,53",10.9831,1.71788
"205,55",10.9109,1.85526
"205,57",-7.5326,-2.16485
"205,59",-4.12787,-1.7615
"205,61",-4.80863,-1.73942
"205,63",-5.4377,-2.17153
"205,65",-7.0319,-2.25133
"205,67",-4.12011,-1.2044
"205,69",-4.70493,-1.13905
"205,71",-4.4421,-1.70686
"205,73",-7.42123,-2.18233
"205,75",-7.44729,-2.07921
"205,77",-7.57349,-1.84495
"205,79",-4.40214,-0.9682
"205,81",-4.40004,-1.47367
"205,83",-4.96165,-0.829777
"205,85",-4.65342,-1.67933
"205,87",-4.99678,-1.78163
"205,89",-4.63606,-1.49263
"205,91",-4.24893,-1.56985
"205,93",-4.91481,-2.0648
"205,95",-7.41505,-2.21511
"205,97",-5.02333,-1.52769
"205,99",-5.09346,-1.60838
"205,101",-7.5733,0.148573
"205,103",-8.11741,0.0118459
"205,105",-7.85707,-0.812276
"205,107",-7.73495,1.02608
"205,109",-7.66615,0.934787
"205,111",-7.74948,1.19251
"205,113",-8.07334,0.75088
"205,115",-7.77592,-1.0489
"205,117",-7.75311,-1.27461
"205,119",-7.97823,0.227468
"205,121",-7.7925,-2.23128
"205,123",-4.48115,-1.226
"205,125",-4.39125,-1.2224
"205,127",-7.95051,-0.109748
"205,129",-8.10637,0.229549
"205,131",-7.84036,0.477984
"205,133",-7.25245,0.356981
"208,1",10.1816,-1.13596
"208,3",9.92044,1.4012
"208,5",10.0687,1.48374
"208,7",10.1219,0.871342
"208,9",9.96822,0.334145
"208,11",10.3876,-1.44739
"208,13",10.1779,-1.82415
"208,15",9.89683,0.971901
"208,17",10.4205,1.5676
"208,19",10.1429,-1.4011
"208,21",10.209,-1.94632
"208,23",10.1853,-1.64831
"208,25",10.3771,-1.37643
"208,27",10.1314,0.0129456
"208,29",10.0146,1.20906
"208,31",9.96987,1.41731
"208,33",9.8478,1.63256
"208,35",10.4102,1.08326
"208,37",9.96008,1.71374
"208,39",10.1259,0.965785
"208,41",10.5116,-1.43942
"208,43",11.7536,2.26583
"208,45",10.2776,-1.86117
"208,47",10.4644,-1.82756
"208,49",11.6193,1.18211
"208,51",11.8066,2.13287
"208,53",11.6279,1.3136
"208,55",11.3063,1.64185
"208,57",11.8526,2.00743
"208,59",10.0756,-1.48982
"208,61",-7.35017,-2.22974
"208,63",-7.5663,-2.19511
"208,65",-7.38844,-2.18099
"208,67",-5.25904,-2.03447
"208,69",-4.35951,-1.43896
"208,71",-5.17699,-2.10972
"208,73",-7.43378,-2.30185
"208,75",-7.3887,-2.24071
"208,77",-7.60959,-2.30972
"208,79",-7.56494,0.694097
"208,81",-7.39524,0.874758
"208,83",-5.03495,-0.873244
"208,85",-7.4668,-2.15226
"208,87",-5.1513,-1.82206
"208,89",-4.54704,-1.86125
"208,91",-7.92995,-1.01901
"208,93",-4.88113,-0.832715
"208,95",-4.65189,-1.78299
"208,97",-4.72317,-0.767969
"208,99",-7.70361,1.39502
"208,101",-7.02092,0.907962
"208,103",-4.35447,-1.10456
"208,105",-4.58914,-1.90568
"208,107",-4.34855,-1.65897
"208,109",-7.29458,1.30008
"208,111",-4.32032,-1.76095
"208,113",-7.83981,-1.04495
"208,115",-7.7853,-1.76451
"208,117",-5.976,-0.0992636
"208,119",-7.51628,-0.875763
"208,121",-7.6565,-1.93867
"208,123",-4.80905,-1.39647
"208,125",-7.13238,-1.96639
"208,127",-5.22478,-1.8299
"208,129",-4.98852,-0.354403
"208,131",-7.23068,0.363947
"208,133",-7.14094,0.994516
"211,1",10.3958,1.84894
"211,3",10.6315,1.36498
"211,5",10.5996,1.33504
"211,7",9.87307,1.26139
"211,9",9.92026,1.05288
"211,11",10.0891,1.70787
"211,13",9.71715,0.850616
"211,15",10.2653,-1.91018
"211,17",10.2624,-1.99733
"211,19",10.2417,-1.91152
"211,21",10.1161,-1.95975
"211,23",10.2787,-1.65655
"211,25",10.1016,0.291611
"211,27",10.4973,1.25854
"211,29",10.1569,1.04909
"211,31",10.6071,1.32962
"211,33",9.90591,1.49966
"211,35",9.88728,1.85803
"211,37",10.2239,1.15346
"211,39",10.1959,-1.35493
"211,41",10.227,-1.79673
"211,43",10.203,-1.92481
"211,45",10.5223,-1.96166
"211,47",10.532,-1.5277
"211,49",11.3167,1.43034
"211,51",11.8265,2.13494
"211,53",10.9685,1.68174
"211,55",11.5892,1.26123
"211,57",11.6379,1.13233
"211,59",10.5542,-1.06222
"211,61",10.8791,1.563
"211,63",11.0956,1.43615
"211,65",-4.34051,-1.79558
"211,67",-4.94304,-2.03747
"211,69",-4.19924,-1.55827
"211,71",-4.79939,-0.832451
"211,73",-5.20745,-1.63941
"211,75",-5.13413,-2.00659
"211,77",-7.42047,-2.11632
"211,79",-4.48953,-1.41026
"211,81",-4.42778,-1.65944
"211,83",-4.90672,-1.53625
"211,85",-4.56016,-2.12513
"211,87",-4.72399,-2.047
"211,89",-4.76115,-1.73677
"211,91",-7.53951,-2.25327
"211,93",-6.77107,0.633754
"211,95",-6.6695,0.140522
"211,97",-4.77081,-0.778248
"211,99",-4.48864,-1.25538
"211,101",-8.08515,0.843244
"211,103",-7.96248,-1.42303
"211,105",-4.29808,-1.34913
"211,107",-3.97796,-1.36227
"211,109",-6.53029,0.434525
"211,111",-4.52278,-0.896951
"211,113",-7.49723,-2.10146
"211,115",-7.48935,-2.11424
"211,117",-4.66893,-1.10604
"211,119",-4.89472,-1.54845
"211,121",-4.05781,-1.31684
"211,123",-4.18526,-0.9505
"211,125",-7.5211,-1.7764
"211,127",-7.58331,-2.05772
"211,129",-7.59679,-1.77261
"211,131",-4.01736,-1.74913
"211,133",-4.62229,-1.51052
"214,1",10.3712,1.33467
"214,3",10.2361,-1.80218
"214,5",10.2477,-1.80587
"214,7",9.81584,1.13798
"214,9",10.561,1.69117
"214,11",9.86478,1.00755
"214,13",9.95559,1.55238
"214,15",10.3602,-2.07454
"214,17",10.3446,-1.93219
"214,19",10.266,-1.82123
"214,21",10.3571,1.07432
"214,23",9.92229,2.07582
"214,25",9.92641,1.20445
"214,27",10.4794,1.25526
"214,29",10.3291,1.19938
"214,31",9.92704,1.06924
"214,33",10.4252,1.23222
"214,35",10.4456,1.18709
"214,37",10.2993,1.85171
"214,39",10.569,1.03851
"214,41",10.4229,1.40648
"214,43",10.1792,-1.42866
"214,45",10.1273,-0.801344
"214,47",10.1356,0.0134798
"214,49",10.485,-1.50448
"214,51",11.7554,2.08444
"214,53",11.4067,1.56316
"214,55",11.5325,1.86296
"214,57",11.1668,1.53363
"214,59",10.9441,1.66849
"214,61",11.6955,2.06447
"214,63",11.7891,2.23741
"214,65",-7.21877,1.3265
"214,67",-4.20675,-1.63165
"214,69",-4.9558,-2.12926
"214,71",-5.1203,-2.07359
"214,73",-4.02548,-1.47308
"214,75",-4.37264,-0.800773
"214,77",-7.28791,-2.17364
"214,79",-4.74829,-1.81907
"214,81",-4.75252,-1.49982
"214,83",-7.1025,-1.28388
"214,85",-6.8145,0.739404
"214,87",-4.69545,-1.26712
"214,89",-4.51865,-1.83759
"214,91",-4.24787,-1.40281
"214,93",-4.30413,-0.858355
"214,95",-5.12554,-0.484125
"214,97",-4.53326,-1.07091
"214,99",-6.49802,0.42091
"214,101",-7.7679,1.34663
"214,103",-4.7947,-1.24414
"214,105",-7.05977,1.25162
"214,107",-5.07584,-0.461377
"214,109",-7.70378,0.104798
"214,111",-4.79668,-0.856319
"214,113",-4.58291,-0.93587
"214,115",-4.92845,-1.13018
"214,117",-7.18135,0.713893
"214,119",-4.64408,-1.42568
"214,121",-4.71942,-1.43536
"214,123",-4.58058,-1.28524
"214,125",-4.08701,-1.22107
"214,127",-7.60386,-1.99097
"214,129",-7.58416,-2.14224
"214,131",-7.47842,-2.18383
"214,133",-7.73905,-1.61492
"217,1",10.6055,1.60171
"217,3",10.5663,1.64132
"217,5",9.99587,1.55552
"217,7",9.97032,1.58715
"217,9",10.3673,1.38378
"217,11",10.1689,0.0402796
"217,13",10.1815,-0.534584
"217,15",10.1112,-1.9759
"217,17",10.2792,-1.99597
"217,19",10.0955,-1.60245
"217,21",10.5048,1.33531
"217,23",10.1714,1.45925
"217,25",10.3909,1.04766
"217,27",10.2358,-1.70446
"217,29",10.1015,-1.70311
"217,31",10.3325,-2.07791
"217,33",10.0955,-1.66634
"217,35",10.0241,0.527574
"217,37",10.5973,1.09164
"217,39",11.0621,1.41445
"217,41",10.5049,1.10623
"217,43",10.3799,1.39835
"217,45",9.66065,1.77595
"217,47",10.1714,-1.17731
"217,49",9.86369,0.843826
"217,51",10.4667,1.64257
"217,53",10.1949,1.7994
"217,55",9.56582,1.7483
"217,57",10.1634,-1.80911
"217,59",10.4116,-2.00705
"217,61",10.9742,1.59178
"217,63",10.8239,1.94462
"217,65",10.9723,1.68905
"217,67",10.7616,1.57447
"217,69",11.1113,1.60626
"217,71",-4.87186,-1.80362
"217,73",-4.4629,-1.97373
"217,75",-4.69845,-1.32255
"217,77",-4.29999,-1.33498
"217,79",-4.4584,-0.968509
"217,81",-4.53715,-1.6207
"217,83",-4.49197,-1.29819
"217,85",-4.16677,-1.51972
"217,87",-4.55285,-0.742836
"217,89",-4.39441,-1.50178
"217,91",-4.26606,-1.50666
"217,93",-4.31973,-1.22664
"217,95",-4.79822,-1.86328
"217,97",-7.50104,-1.88651
"217,99",-7.66959,-1.80293
"217,101",-7.03913,0.50578
"217,103",-7.66843,-2.05286
"217,105",-7.87773,-0.710746
"217,107",-4.1348,-1.50451
"217,109",-6.52919,0.394098
"217,111",-5.39176,-0.316185
"217,113",-7.24104,0.789049
"217,115",-4.35906,-1.24506
"217,117",-7.1887,0.744476
"217,119",-4.57096,-1.2583
"217,121",-7.05758,0.837264
"217,123",-7.04358,0.332875
"217,125",-7.68727,-2.04142
"217,127",-4.48615,-1.60902
"217,129",-4.20363,-1.70816
"217,131",-4.8524,-1.82896
"217,133",-4.19481,-1.51898
"220,1",10.3143,1.4111
"220,3",10.3092,1.64368
"220,5",10.0283,1.49436
"220,7",10.1342,-1.27429
"220,9",10.1113,-1.09942
"220,11",10.0599,0.825866
"220,13",10.1158,-1.9806
"220,15",10.1553,-1.63403
"220,17",10.4314,1.85757
"220,19",10.2295,1.05523
"220,21",10.1096,1.84105
"220,23",10.6825,1.62015
"220,25",10.482,1.17394
"220,27",10.333,-1.96614
"220,29",10.0596,-1.48162
"220,31",9.62453,1.95748
"220,33",10.3327,-1.46688
"220,35",10.2464,1.01944
"220,37",10.2617,-1.75597
"220,39",10.3105,0.368004
"220,41",10.5174,1.10572
"220,43",9.69098,0.950278
"220,45",10.4345,0.988253
"220,47",10.1391,0.186542
"220,49",9.51166,1.73353
"220,51",10.1881,-1.24401
"220,53",10.0133,-1.77164
"220,55",10.0788,2.02027
"220,57",10.4177,-1.58295
"220,59",10.3742,-2.06403
"220,61",9.80159,1.16769
"220,63",10.5524,1.85687
"220,65",10.9001,1.67807
"220,67",10.8099,1.85645
"220,69",-8.04152,1.29943
"220,71",10.8143,1.16325
"220,73",11.0904,1.85941
"220,75",-4.58198,-1.81636
"220,77",-4.19047,-1.39058
"220,79",-4.02158,-0.995455
"220,81",-4.51057,-1.85147
"220,83",-4.33623,-1.62426
"220,85",-4.38547,-2.00241
"220,87",-5.62545,-1.96879
"220,89",-4.36481,-1.37162
"220,91",-4.53236,-1.24245
"220,93",-4.66126,-1.27198
"220,95",-4.91123,-2.05421
"220,97",-7.41241,-2.06179
"220,99",-7.27863,-2.29241
"220,101",-4.32165,-0.86116
"220,103",-5.33349,-1.85267
"220,105",-7.60734,-1.60387
"220,107",-4.37258,-1.59444
"220,109",-4.73087,-1.69801
"220,111",-4.89321,-1.75618
"220,113",-4.38764,-1.1185
"220,115",-5.67285,-1.94818
"220,117",-7.4123,-1.83761
"220,119",-7.85292,0.194481
"220,121",-6.76923,0.511574
"220,123",-7.38634,1.28653
"220,125",-5.33912,-0.546654
"220,127",-4.14418,-1.24521
"220,129",-4.18633,-1.19251
"220,131",-4.03178,-1.5987
"220,133",-4.32286,-1.08374
"223,1",9.97022,2.13207
"223,3",10.39,1.77981
"223,5",10.3541,1.86401
"223,7",9.80505,1.19132
"223,9",10.0369,-1.83002
"223,11",10.52,-1.95243
"223,13",10.261,-1.92341
"223,15",10.0302,-1.70461
"223,17",9.77841,0.584062
"223,19",10.051,0.919584
"223,21",10.179,1.14552
"223,23",10.4472,-1.57404
"223,25",10.2679,-1.28308
"223,27",10.3697,-1.48481
"223,29",10.525,1.93082
"223,31",9.6287,0.927301
"223,33",9.88913,0.842982
"223,35",9.98566,1.05859
"223,37",9.85558,1.56015
"223,39",10.2777,1.44391
"223,41",10.485,-1.41789
"223,43",10.2068,-0.904016
"223,45",9.80463,0.519808
"223,47",10.294,-1.74672
"223,49",10.1822,-1.93471
"223,51",10.1672,-1.52807
"223,53",10.3914,1.0523
"223,55",10.2017,-1.02061
"223,57",10.3725,-1.89071
"223,59",10.1913,-1.80183
"223,61",9.46808,2.24664
"223,63",10.3515,-2.07338
"223,65",10.9613,1.7449
"223,67",10.2637,-0.025446
"223,69",-7.23902,1.58244
"223,71",-4.29163,-1.72602
"223,73",11.81,2.31769
"223,75",9.2265,1.38873
"223,77",-7.76963,1.49734
"223,79",-7.4749,1.00831
"223,81",-5.66307,-1.64954
"223,83",-5.28483,-1.9635
"223,85",-4.28926,-1.42308
"223,87",-4.07863,-1.29907
"223,89",-4.20615,-1.56611
"223,91",-4.31856,-1.27612
"223,93",-5.76752,-2.08599
"223,95",-7.43812,-0.0815121
"223,97",-4.59357,-1.36044
"223,99",-4.26117,-1.24471
"223,101",-4.95946,-2.16999
"223,103",-5.05785,-2.03039
"223,105",-4.54068,-0.923111
"223,107",-4.27442,-1.57954
"223,109",-3.82837,-1.13352
"223,111",-4.85176,-1.65379
"223,113",-4.72019,-1.51356
"223,115",-4.49761,-1.60787
"223,117",-7.94986,-0.609523
"223,119",-5.36927,-0.353385
"223,121",-4.56041,-1.04737
"223,123",-7.34383,1.22955
"223,125",-4.31685,-1.07018
"223,127",-4.16056,-1.13884
"223,129",-4.23347,-1.53309
"223,131",-4.4516,-1.08193
"223,133",-6.46477,0.56666
"226,1",10.0156,1.46266
"226,3",10.1784,-1.73042
"226,5",10.1354,1.09276
"226,7",10.229,-1.6636
"226,9",10.334,-1.68569
"226,11",10.2477,0.960313
"226,13",10.2134,-2.00413
"226,15",10.1473,-1.55058
"226,17",9.81949,0.718583
"226,19",10.2118,0.881765
"226,21",9.77176,1.2653
"226,23",10.217,-1.77235
"226,25",10.1246,-1.37874
"226,27",9.9931,0.871305
"226,29",10.2598,1.03444
"226,31",9.69772,0.805532
"226,33",10.1346,-1.33271
"226,35",10.5456,1.19564
"226,37",10.694,1.34591
"226,39",10.1585,-1.31442
"226,41",10.1672,-1.39566
"226,43",10.2219,-0.203244
"226,45",10.2038,-0.998244
"226,47",10.0959,-1.95598
"226,49",10.2229,-1.84252
"226,51",10.3048,-1.95345
"226,53",10.2,-1.53421
"226,55",10.0384,1.02574
"226,57",10.2737,-1.43172
"226,59",10.0421,-2.12326
"226,61",10.4598,-1.69582
"226,63",10.3022,-1.92863
"226,65",10.2892,-1.96379
"226,67",10.3356,-1.91501
"226,69",10.781,1.22925
"226,71",-4.5784,-1.27371
"226,73",-7.30445,1.01869
"226,75",-4.47785,-1.69399
"226,77",10.8676,1.42158
"226,79",-7.21841,0.973027
"226,81",-7.98387,1.03562
"226,83",-6.72211,0.321754
"226,85",-4.23636,-1.54458
"226,87",-4.92543,-0.644445
"226,89",-4.30444,-1.4034
"226,91",-4.20265,-1.73992
"226,93",-4.48119,-1.50166
"226,95",-4.5434,-1.6352
"226,97",-5.04702,-1.52892
"226,99",-4.34658,-1.68052
"226,101",-4.00546,-1.67511
"226,103",-4.51979,-1.83573
"226,105",-4.79035,-2.09699
"226,107",-5.06458,-1.98289
"226,109",-4.73772,-0.868666
"226,111",-7.37378,0.0626134
"226,113",-5.10025,-1.85766
"226,115",-4.4552,-0.935841
"226,117",-4.23336,-1.1104
"226,119",-7.00995,0.574751
"226,121",-6.99623,0.64667
"226,123",-6.74129,0.367282
"226,125",-4.46888,-1.10463
"226,127",-6.80912,0.546466
"226,129",-6.8684,0.829582
"226,131",-7.04176,0.945001
"226,133",-7.30957,0.174206
"229,1",10.4939,1.97445
"229,3",10.1052,-1.5915
"229,5",10.2843,1.07589
"229,7",10.1427,-1.41072
"229,9",10.373,-1.78945
"229,11",10.1363,-0.961655
"229,13",10.3109,-1.42108
"229,15",10.1745,-1.78312
"229,17",10.3051,1.1318
"229,19",10.146,-1.62404
"229,21",10.2551,-1.67637
"229,23",10.1201,-0.073184
"229,25",10.1645,0.886413
"229,27",10.0691,0.729075
"229,29",10.1415,-0.933265
"229,31",9.6614,1.63587
"229,33",10.1265,1.48801
"229,35",10.1525,0.862643
"229,37",10.074,1.12581
"229,39",10.462,-1.73954
"229,41",10.3397,-1.71981
"229,43",10.244,-1.957
"229,45",10.4319,-1.6868
"229,47",10.1564,-1.02068
"229,49",10.1528,-0.679538
"229,51",10.1681,-1.38832
"229,53",10.1365,-0.980302
"229,55",9.70114,0.80239
"229,57",9.80185,0.824421
"229,59",9.82951,0.80173
"229,61",10.3398,-2.00007
"229,63",10.1859,-1.92729
"229,65",10.3778,-2.0449
"229,67",10.1893,-1.76457
"229,69",9.55735,0.967836
"229,71",-7.68425,1.48209
"229,73",10.9741,1.08656
"229,75",10.1026,-1.8502
"229,77",10.3558,-1.86791
"229,79",-7.22483,1.27266
"229,81",-7.36783,1.20897
"229,83",-7.41101,1.39662
"229,85",-4.16917,-1.68097
"229,87",-4.10093,-1.75826
"229,89",-4.1358,-1.18849
"229,91",-4.48203,-1.96195
"229,93",-5.2718,-1.92016
"229,95",-4.18293,-1.69721
"229,97",-4.10807,-1.49262
"229,99",-4.17694,-1.20089
"229,101",-4.06769,-1.373
"229,103",-4.77105,-1.07772
"229,105",-4.42084,-1.35691
"229,107",-4.24605,-1.22903
"229,109",-7.27509,1.18776
"229,111",-4.32403,-0.965541
"229,113",-4.65403,-0.979209
"229,115",-4.44354,-1.14189
"229,117",-3.84303,-1.29613
"229,119",-4.38182,-0.771932
"229,121",-4.84583,-1.39608
"229,123",-4.18317,-1.231
"229,125",-4.64312,-0.808007
"229,127",-7.72578,-0.201371
"229,129",-6.74398,0.757495
"229,131",-4.35959,-0.982512
"229,133",-7.14503,0.546111
"232,1",10.4755,1.40355
"232,3",10.0434,0.840403
"232,5",10.1774,1.62359
"232,7",10.2315,-1.76538
"232,9",10.4164,0.76149
"232,11",9.9454,0.874654
"232,13",10.3197,-1.48132
"232,15",10.3775,-1.60543
"232,17",10.0963,-1.4005
"232,19",10.238,-1.21057
"232,21",10.3309,-1.36467
"232,23",10.1207,0.867826
"232,25",10.6037,1.03925
"232,27",9.8478,0.819692
"232,29",10.2044,-2.02966
"232,31",10.1774,-1.4431
"232,33",9.98133,0.00177657
"232,35",10.31,1.88694
"232,37",10.3744,0.910974
"232,39",10.3988,1.08669
"232,41",10.2072,0.15216
"232,43",10.1887,-0.289025
"232,45",10.191,-1.1314
"232,47",10.3288,-1.77149
"232,49",10.167,-1.16681
"232,51",10.1239,-1.27328
"232,53",9.84018,0.851062
"232,55",10.0026,1.14535
"232,57",10.06,-1.32353
"232,59",10.0289,-1.53941
"232,61",10.2784,-1.98638
"232,63",10.3936,-1.91012
"232,65",10.342,-1.83179
"232,67",10.2518,-1.59793
"232,69",9.59077,0.79989
"232,71",10.271,-1.96194
"232,73",10.2665,-1.90456
"232,75",10.3072,-1.8964
"232,77",9.969,-2.13309
"232,79",-7.33686,1.15622
"232,81",10.7867,1.55005
"232,83",10.9178,1.48874
"232,85",10.8504,1.39039
"232,87",10.9472,1.46979
"232,89",-4.72622,-2.03623
"232,91",-4.0243,-1.20883
"232,93",-4.78997,-2.10309
"232,95",-5.14447,-1.80386
"232,97",-4.60339,-1.22107
"232,99",-4.67915,-1.52563
"232,101",-4.76771,-1.28553
"232,103",-4.02034,-1.38173
"232,105",-4.13124,-1.05625
"232,107",-4.67319,-1.07173
"232,109",-4.84558,-1.86423
"232,111",-4.1365,-1.39903
"232,113",-4.11859,-1.3954
"232,115",-4.09567,-1.49171
"232,117",-4.25811,-1.66746
"232,119",-4.83748,-0.90289
"232,121",-4.39573,-0.832236
"232,123",-4.71597,-1.51852
"232,125",-5.04439,-1.42537
"232,127",-7.07384,-1.97487
"232,129",-5.52806,-1.78571
"232,131",-4.16742,-1.56988
"232,133",-4.40971,-1.02771
"235,1",10.0555,1.3331
