ID,a,b,c,d
3631,100,1,800,1000
3632,100,1,800,1000
3633,100,1,800,1000
3634,100,1,800,1000
3635,100,1,800,1000
3636,100,1,800,1000
3637,100,1,800,1000
3638,100,1,800,1000
3639,100,1,800,1000
3640,100,1,800,1000
3641,100,1,800,1000
3642,100,1,800,1000
3643,100,1,800,1000
3644,100,1,800,1000
3645,100,1,800,1000
3646,100,1,800,1000
3647,100,1,800,1000
3648,100,1,800,1000
3649,100,1,800,1000
3650,100,1,800,1000
3651,100,1,800,1000
3652,100,1,800,1000
3653,100,1,800,1000
3654,100,1,800,1000
3655,100,1,800,1000
3656,100,1,800,1000
3657,100,1,800,1000
3658,100,1,800,1000
3659,100,1,800,1000
3660,100,1,800,1000
3661,100,1,800,1000
3662,100,1,800,1000
3663,100,1,800,1000
3664,100,1,800,1000
3665,100,1,800,1000
3666,100,1,800,1000
3667,100,1,800,1000
3668,100,1,800,1000
3669,100,1,800,1000
3670,100,1,800,1000
3671,100,1,800,1000
3672,100,1,800,1000
3673,100,1,800,1000
3674,100,1,800,1000
3675,100,1,800,1000
3676,100,1,800,1000
3677,100,1,800,1000
3678,100,1,800,1000
3679,100,1,800,1000
3680,100,1,800,1000
3681,100,1,800,1000
3682,100,1,800,1000
3683,100,1,800,1000
3684,100,1,800,1000
3685,100,1,800,1000
3686,100,1,800,1000
3687,100,1,800,1000
3688,100,1,800,1000
3689,100,1,800,1000
3690,100,1,800,1000
3691,100,1,800,1000
3692,100,1,800,1000
3693,100,1,800,1000
3694,100,1,800,1000
3695,100,1,800,1000
3696,100,1,800,1000
3697,100,1,800,1000
3698,100,1,800,1000
3699,100,1,800,1000
3700,100,1,800,1000
3701,100,1,800,1000
3702,100,1,800,1000
3703,100,1,800,1000
3704,100,1,800,1000
3705,100,1,800,1000
3706,100,1,800,1000
3707,100,1,800,1000
3708,100,1,800,1000
3709,100,1,800,1000
3710,100,1,800,1000
3711,100,1,800,1000
3712,100,1,800,1000
3713,100,1,800,1000
3714,100,1,800,1000
3715,100,1,800,1000
3716,100,1,800,1000
3717,100,1,800,1000
3718,100,1,800,1000
3719,100,1,800,1000
3720,100,1,800,1000
3721,100,1,800,1000
3722,100,1,800,1000
3723,100,1,800,1000
3724,100,1,800,1000
3725,100,1,800,1000
3726,100,1,800,1000
3727,100,1,800,1000
3728,100,1,800,1000
3729,100,1,800,1000
3730,100,1,800,1000
3731,100,1,800,1000
3732,100,1,800,1000
3733,100,1,800,1000
3734,100,1,800,1000
3735,100,1,800,1000
3736,100,1,800,1000
3737,100,1,800,1000
3738,100,1,800,1000
3739,100,1,800,1000
3740,100,1,800,1000
3741,100,1,800,1000
3742,100,1,800,1000
3743,100,1,800,1000
3744,100,1,800,1000
3745,100,1,800,1000
3746,100,1,800,1000
3747,100,1,800,1000
3748,100,1,800,1000
3749,100,1,800,1000
3750,100,1,800,1000
3751,100,1,800,1000
3752,100,1,800,1000
3753,100,1,800,1000
3754,100,1,800,1000
3755,100,1,800,1000
3756,100,1,800,1000
3757,100,1,800,1000
3758,100,1,800,1000
3759,100,1,800,1000
3760,100,1,800,1000
3761,100,1,800,1000
3762,100,1,800,1000
3763,100,1,800,1000
3764,100,1,800,1000
3765,100,1,800,1000
3766,100,1,800,1000
3767,100,1,800,1000
3768,100,1,800,1000
3769,100,1,800,1000
3770,100,1,800,1000
3771,100,1,800,1000
3772,100,1,800,1000
3773,100,1,800,1000
3774,100,1,800,1000
3775,100,1,800,1000
3776,100,1,800,1000
3777,100,1,800,1000
3778,100,1,800,1000
3779,100,1,800,1000
3780,100,1,800,1000
3781,100,1,800,1000
3782,100,1,800,1000
3783,100,1,800,1000
3784,100,1,800,1000
3785,100,1,800,1000
3786,100,1,800,1000
3787,100,1,800,1000
3788,100,1,800,1000
3789,100,1,800,1000
3790,100,1,800,1000
3791,100,1,800,1000
3792,100,1,800,1000
3793,100,1,800,1000
3794,100,1,800,1000
3795,100,1,800,1000
3796,100,1,800,1000
3797,100,1,800,1000
3798,100,1,800,1000
3799,100,1,800,1000
3800,100,1,800,1000
3801,100,1,800,1000
3802,100,1,800,1000
3803,100,1,800,1000
3804,100,1,800,1000
3805,100,1,800,1000
3806,100,1,800,1000
3807,100,1,800,1000
3808,100,1,800,1000
3809,100,1,800,1000
3810,100,1,800,1000
3811,100,1,800,1000
3812,100,1,800,1000
3813,100,1,800,1000
3814,100,1,800,1000
3815,100,1,800,1000
3816,100,1,800,1000
3817,100,1,800,1000
3818,100,1,800,1000
3819,100,1,800,1000
3820,100,1,800,1000
3821,100,1,800,1000
3822,100,1,800,1000
3823,100,1,800,1000
3824,100,1,800,1000
3825,100,1,800,1000
3826,100,1,800,1000
3827,100,1,800,1000
3828,100,1,800,1000
3829,100,1,800,1000
3830,100,1,800,1000
3831,100,1,800,1000
3832,100,1,800,1000
3833,100,1,800,1000
3834,100,1,800,1000
3835,100,1,800,1000
3836,100,1,800,1000
3837,100,1,800,1000
3838,100,1,800,1000
3839,100,1,800,1000
3840,100,1,800,1000
3841,100,1,800,1000
3842,100,1,800,1000
3843,100,1,800,1000
3844,100,1,800,1000
3845,100,1,800,1000
3846,100,1,800,1000
3847,100,1,800,1000
3848,100,1,800,1000
3849,100,1,800,1000
3850,100,1,800,1000
3851,100,1,800,1000
3852,100,1,800,1000
3853,100,1,800,1000
3854,100,1,800,1000
3855,100,1,800,1000
3856,100,1,800,1000
3857,100,1,800,1000
3858,100,1,800,1000
3859,100,1,800,1000
3860,100,1,800,1000
3861,100,1,800,1000
3862,100,1,800,1000
3863,100,1,800,1000
3864,100,1,800,1000
3865,100,1,800,1000
3866,100,1,800,1000
3867,100,1,800,1000
3868,100,1,800,1000
3869,100,1,800,1000
3870,100,1,800,1000
3871,100,1,800,1000
3872,100,1,800,1000
3873,100,1,800,1000
3874,100,1,800,1000
3875,100,1,800,1000
3876,100,1,800,1000
3877,100,1,800,1000
3878,100,1,800,1000
3879,100,1,800,1000
3880,100,1,800,1000
3881,100,1,800,1000
3882,100,1,800,1000
3883,100,1,800,1000
3884,100,1,800,1000
3885,100,1,800,1000
3886,100,1,800,1000
3887,100,1,800,1000
3888,100,1,800,1000
3889,100,1,800,1000
3890,100,1,800,1000
3891,100,1,800,1000
3892,100,1,800,1000
3893,100,1,800,1000
3894,100,1,800,1000
3895,100,1,800,1000
3896,100,1,800,1000
3897,100,1,800,1000
3898,100,1,800,1000
3899,100,1,800,1000
3900,100,1,800,1000
3901,100,1,800,1000
3902,100,1,800,1000
3903,100,1,800,1000
3904,100,1,800,1000
3905,100,1,800,1000
3906,100,1,800,1000
3907,100,1,800,1000
3908,100,1,800,1000
3909,100,1,800,1000
3910,100,1,800,1000
3911,100,1,800,1000
3912,100,1,800,1000
3913,100,1,800,1000
3914,100,1,800,1000
3915,100,1,800,1000
3916,100,1,800,1000
3917,100,1,800,1000
3918,100,1,800,1000
3919,100,1,800,1000
3920,100,1,800,1000
3921,100,1,800,1000
3922,100,1,800,1000
3923,100,1,800,1000
3924,100,1,800,1000
3925,100,1,800,1000
3926,100,1,800,1000
3927,100,1,800,1000
3928,100,1,800,1000
3929,100,1,800,1000
3930,100,1,800,1000
3931,100,1,800,1000
3932,100,1,800,1000
3933,100,1,800,1000
3934,100,1,800,1000
3935,100,1,800,1000
3936,100,1,800,1000
3937,100,1,800,1000
3938,100,1,800,1000
3939,100,1,800,1000
3940,100,1,800,1000
3941,100,1,800,1000
3942,100,1,800,1000
3943,100,1,800,1000
3944,100,1,800,1000
3945,100,1,800,1000
3946,100,1,800,1000
3947,100,1,800,1000
3948,100,1,800,1000
3949,100,1,800,1000
3950,100,1,800,1000
3951,100,1,800,1000
3952,100,1,800,1000
3953,100,1,800,1000
3954,100,1,800,1000
3955,100,1,800,1000
3956,100,1,800,1000
3957,100,1,800,1000
3958,100,1,800,1000
3959,100,1,800,1000
3960,100,1,800,1000
3961,100,1,800,1000
3962,100,1,800,1000
3963,100,1,800,1000
3964,100,1,800,1000
3965,100,1,800,1000
3966,100,1,800,1000
3967,100,1,800,1000
3968,100,1,800,1000
3969,100,1,800,1000
3970,100,1,800,1000
3971,100,1,800,1000
3972,100,1,800,1000
3973,100,1,800,1000
3974,100,1,800,1000
3975,100,1,800,1000
3976,100,1,800,1000
3977,100,1,800,1000
3978,100,1,800,1000
3979,100,1,800,1000
3980,100,1,800,1000
3981,100,1,800,1000
3982,100,1,800,1000
3983,100,1,800,1000
3984,100,1,800,1000
3985,100,1,800,1000
3986,100,1,800,1000
3987,100,1,800,1000
3988,100,1,800,1000
3989,100,1,800,1000
3990,100,1,800,1000
3991,100,1,800,1000
3992,100,1,800,1000
3993,100,1,800,1000
3994,100,1,800,1000
3995,100,1,800,1000
3996,100,1,800,1000
3997,100,1,800,1000
3998,100,1,800,1000
3999,100,1,800,1000
4000,100,1,800,1000
4001,100,1,800,1000
4002,100,1,800,1000
4003,100,1,800,1000
4004,100,1,800,1000
4005,100,1,800,1000
4006,100,1,800,1000
4007,100,1,800,1000
4008,100,1,800,1000
4009,100,1,800,1000
4010,100,1,800,1000
4011,100,1,800,1000
4012,100,1,800,1000
4013,100,1,800,1000
4014,100,1,800,1000
4015,100,1,800,1000
4016,100,1,800,1000
4017,100,1,800,1000
4018,100,1,800,1000
4019,100,1,800,1000
4020,100,1,800,1000
4021,100,1,800,1000
4022,100,1,800,1000
4023,100,1,800,1000
4024,100,1,800,1000
4025,100,1,800,1000
4026,100,1,800,1000
4027,100,1,800,1000
4028,100,1,800,1000
4029,100,1,800,1000
4030,100,1,800,1000
4031,100,1,800,1000
4032,100,1,800,1000
4033,100,1,800,1000
4034,100,1,800,1000
4035,100,1,800,1000
4036,100,1,800,1000
4037,100,1,800,1000
4038,100,1,800,1000
4039,100,1,800,1000
4040,100,1,800,1000
4041,100,1,800,1000
4042,100,1,800,1000
4043,100,1,800,1000
4044,100,1,800,1000
4045,100,1,800,1000
4046,100,1,800,1000
4047,100,1,800,1000
4048,100,1,800,1000
4049,100,1,800,1000
4050,100,1,800,1000
4051,100,1,800,1000
4052,100,1,800,1000
4053,100,1,800,1000
4054,100,1,800,1000
4055,100,1,800,1000
4056,100,1,800,1000
4057,100,1,800,1000
4058,100,1,800,1000
4059,100,1,800,1000
4060,100,1,800,1000
4061,100,1,800,1000
4062,100,1,800,1000
4063,100,1,800,1000
4064,100,1,800,1000
4065,100,1,800,1000
4066,100,1,800,1000
4067,100,1,800,1000
4068,100,1,800,1000
4069,100,1,800,1000
4070,100,1,800,1000
4071,100,1,800,1000
4072,100,1,800,1000
4073,100,1,800,1000
4074,100,1,800,1000
4075,100,1,800,1000
4076,100,1,800,1000
4077,100,1,800,1000
4078,100,1,800,1000
4079,100,1,800,1000
4080,100,1,800,1000
4081,100,1,800,1000
4082,100,1,800,1000
4083,100,1,800,1000
4084,100,1,800,1000
4085,100,1,800,1000
4086,100,1,800,1000
4087,100,1,800,1000
4088,100,1,800,1000
4089,100,1,800,1000
4090,100,1,800,1000
4091,100,1,800,1000
4092,100,1,800,1000
4093,100,1,800,1000
4094,100,1,800,1000
4095,100,1,800,1000
4096,100,1,800,1000
4097,100,1,800,1000
4098,100,1,800,1000
4099,100,1,800,1000
4100,100,1,800,1000
4101,100,1,800,1000
4102,100,1,800,1000
4103,100,1,800,1000
4104,100,1,800,1000
4105,100,1,800,1000
4106,100,1,800,1000
4107,100,1,800,1000
4108,100,1,800,1000
4109,100,1,800,1000
4110,100,1,800,1000
4111,100,1,800,1000
4112,100,1,800,1000
4113,100,1,800,1000
4114,100,1,800,1000
4115,100,1,800,1000
4116,100,1,800,1000
4117,100,1,800,1000
4118,100,1,800,1000
4119,100,1,800,1000
4120,100,1,800,1000
4121,100,1,800,1000
4122,100,1,800,1000
4123,100,1,800,1000
4124,100,1,800,1000
4125,100,1,800,1000
4126,100,1,800,1000
4127,100,1,800,1000
4128,100,1,800,1000
4129,100,1,800,1000
4130,100,1,800,1000
4131,100,1,800,1000
4132,100,1,800,1000
4133,100,1,800,1000
4134,100,1,800,1000
4135,100,1,800,1000
4136,100,1,800,1000
4137,100,1,800,1000
4138,100,1,800,1000
4139,100,1,800,1000
4140,100,1,800,1000
4141,100,1,800,1000
4142,100,1,800,1000
4143,100,1,800,1000
4144,100,1,800,1000
4145,100,1,800,1000
4146,100,1,800,1000
4147,100,1,800,1000
4148,100,1,800,1000
4149,100,1,800,1000
4150,100,1,800,1000
4151,100,1,800,1000
4152,100,1,800,1000
4153,100,1,800,1000
4154,100,1,800,1000
4155,100,1,800,1000
4156,100,1,800,1000
4157,100,1,800,1000
4158,100,1,800,1000
4159,100,1,800,1000
4160,100,1,800,1000
4161,100,1,800,1000
4162,100,1,800,1000
4163,100,1,800,1000
4164,100,1,800,1000
4165,100,1,800,1000
4166,100,1,800,1000
4167,100,1,800,1000
4168,100,1,800,1000
4169,100,1,800,1000
4170,100,1,800,1000
4171,100,1,800,1000
4172,100,1,800,1000
4173,100,1,800,1000
4174,100,1,800,1000
4175,100,1,800,1000
4176,100,1,800,1000
4177,100,1,800,1000
4178,100,1,800,1000
4179,100,1,800,1000
4180,100,1,800,1000
4181,100,1,800,1000
4182,100,1,800,1000
4183,100,1,800,1000
4184,100,1,800,1000
4185,100,1,800,1000
4186,100,1,800,1000
4187,100,1,800,1000
4188,100,1,800,1000
4189,100,1,800,1000
4190,100,1,800,1000
4191,100,1,800,1000
4192,100,1,800,1000
4193,100,1,800,1000
4194,100,1,800,1000
4195,100,1,800,1000
4196,100,1,800,1000
4197,100,1,800,1000
4198,100,1,800,1000
4199,100,1,800,1000
4200,100,1,800,1000
4201,100,1,800,1000
4202,100,1,800,1000
4203,100,1,800,1000
4204,100,1,800,1000
4205,100,1,800,1000
4206,100,1,800,1000
4207,100,1,800,1000
4208,100,1,800,1000
4209,100,1,800,1000
4210,100,1,800,1000
4211,100,1,800,1000
4212,100,1,800,1000
4213,100,1,800,1000
4214,100,1,800,1000
4215,100,1,800,1000
4216,100,1,800,1000
4217,100,1,800,1000
4218,100,1,800,1000
4219,100,1,800,1000
4220,100,1,800,1000
4221,100,1,800,1000
4222,100,1,800,1000
4223,100,1,800,1000
4224,100,1,800,1000
4225,100,1,800,1000
4226,100,1,800,1000
4227,100,1,800,1000
4228,100,1,800,1000
4229,100,1,800,1000
4230,100,1,800,1000
4231,100,1,800,1000
4232,100,1,800,1000
4233,100,1,800,1000
4234,100,1,800,1000
4235,100,1,800,1000
4236,100,1,800,1000
4237,100,1,800,1000
4238,100,1,800,1000
4239,100,1,800,1000
4240,100,1,800,1000
4241,100,1,800,1000
4242,100,1,800,1000
4243,100,1,800,1000
4244,100,1,800,1000
4245,100,1,800,1000
4246,100,1,800,1000
4247,100,1,800,1000
4248,100,1,800,1000
4249,100,1,800,1000
4250,100,1,800,1000
4251,100,1,800,1000
4252,100,1,800,1000
4253,100,1,800,1000
4254,100,1,800,1000
4255,100,1,800,1000
4256,100,1,800,1000
4257,100,1,800,1000
4258,100,1,800,1000
4259,100,1,800,1000
4260,100,1,800,1000
4261,100,1,800,1000
4262,100,1,800,1000
4263,100,1,800,1000
4264,100,1,800,1000
4265,100,1,800,1000
4266,100,1,800,1000
4267,100,1,800,1000
4268,100,1,800,1000
4269,100,1,800,1000
4270,100,1,800,1000
4271,100,1,800,1000
4272,100,1,800,1000
4273,100,1,800,1000
4274,100,1,800,1000
4275,100,1,800,1000
4276,100,1,800,1000
4277,100,1,800,1000
4278,100,1,800,1000
4279,100,1,800,1000
4280,100,1,800,1000
4281,100,1,800,1000
4282,100,1,800,1000
4283,100,1,800,1000
4284,100,1,800,1000
4285,100,1,800,1000
4286,100,1,800,1000
4287,100,1,800,1000
4288,100,1,800,1000
4289,100,1,800,1000
4290,100,1,800,1000
4291,100,1,800,1000
4292,100,1,800,1000
4293,100,1,800,1000
4294,100,1,800,1000
4295,100,1,800,1000
4296,100,1,800,1000
4297,100,1,800,1000
4298,100,1,800,1000
4299,100,1,800,1000
4300,100,1,800,1000
4301,100,1,800,1000
4302,100,1,800,1000
4303,100,1,800,1000
4304,100,1,800,1000
4305,100,1,800,1000
4306,100,1,800,1000
4307,100,1,800,1000
4308,100,1,800,1000
4309,100,1,800,1000
4310,100,1,800,1000
4311,100,1,800,1000
4312,100,1,800,1000
4313,100,1,800,1000
4314,100,1,800,1000
4315,100,1,800,1000
4316,100,1,800,1000
4317,100,1,800,1000
4318,100,1,800,1000
4319,100,1,800,1000
4320,100,1,800,1000
4321,100,1,800,1000
4322,100,1,800,1000
4323,100,1,800,1000
4324,100,1,800,1000
4325,100,1,800,1000
4326,100,1,800,1000
4327,100,1,800,1000
4328,100,1,800,1000
4329,100,1,800,1000
4330,100,1,800,1000
4331,100,1,800,1000
4332,100,1,800,1000
4333,100,1,800,1000
4334,100,1,800,1000
4335,100,1,800,1000
4336,100,1,800,1000
4337,100,1,800,1000
4338,100,1,800,1000
4339,100,1,800,1000
4340,100,1,800,1000
4341,100,1,800,1000
4342,100,1,800,1000
4343,100,1,800,1000
4344,100,1,800,1000
4345,100,1,800,1000
4346,100,1,800,1000
4347,100,1,800,1000
4348,100,1,800,1000
4349,100,1,800,1000
4350,100,1,800,1000
4351,100,1,800,1000
4352,100,1,800,1000
4353,100,1,800,1000
4354,100,1,800,1000
4355,100,1,800,1000
4356,100,1,800,1000
4357,100,1,800,1000
4358,100,1,800,1000
4359,100,1,800,1000
4360,100,1,800,1000
4361,100,1,800,1000
4362,100,1,800,1000
4363,100,1,800,1000
4364,100,1,800,1000
4365,100,1,800,1000
4366,100,1,800,1000
4367,100,1,800,1000
4368,100,1,800,1000
4369,100,1,800,1000
4370,100,1,800,1000
4371,100,1,800,1000
4372,100,1,800,1000
4373,100,1,800,1000
4374,100,1,800,1000
4375,100,1,800,1000
4376,100,1,800,1000
4377,100,1,800,1000
4378,100,1,800,1000
4379,100,1,800,1000
4380,100,1,800,1000
4381,100,1,800,1000
4382,100,1,800,1000
4383,100,1,800,1000
4384,100,1,800,1000
4385,100,1,800,1000
4386,100,1,800,1000
4387,100,1,800,1000
4388,100,1,800,1000
4389,100,1,800,1000
4390,100,1,800,1000
4391,100,1,800,1000
4392,100,1,800,1000
4393,100,1,800,1000
4394,100,1,800,1000
4395,100,1,800,1000
4396,100,1,800,1000
4397,100,1,800,1000
4398,100,1,800,1000
4399,100,1,800,1000
4400,100,1,800,1000
4401,100,1,800,1000
4402,100,1,800,1000
4403,100,1,800,1000
4404,100,1,800,1000
4405,100,1,800,1000
4406,100,1,800,1000
4407,100,1,800,1000
4408,100,1,800,1000
4409,100,1,800,1000
4410,100,1,800,1000
4411,100,1,800,1000
4412,100,1,800,1000
4413,100,1,800,1000
4414,100,1,800,1000
4415,100,1,800,1000
4416,100,1,800,1000
4417,100,1,800,1000
4418,100,1,800,1000
4419,100,1,800,1000
4420,100,1,800,1000
4421,100,1,800,1000
4422,100,1,800,1000
4423,100,1,800,1000
4424,100,1,800,1000
4425,100,1,800,1000
4426,100,1,800,1000
4427,100,1,800,1000
4428,100,1,800,1000
4429,100,1,800,1000
4430,100,1,800,1000
4431,100,1,800,1000
4432,100,1,800,1000
4433,100,1,800,1000
4434,100,1,800,1000
4435,100,1,800,1000
4436,100,1,800,1000
4437,100,1,800,1000
4438,100,1,800,1000
4439,100,1,800,1000
4440,100,1,800,1000
4441,100,1,800,1000
4442,100,1,800,1000
4443,100,1,800,1000
4444,100,1,800,1000
4445,100,1,800,1000
4446,100,1,800,1000
4447,100,1,800,1000
4448,100,1,800,1000
4449,100,1,800,1000
4450,100,1,800,1000
4451,100,1,800,1000
4452,100,1,800,1000
4453,100,1,800,1000
4454,100,1,800,1000
4455,100,1,800,1000
4456,100,1,800,1000
4457,100,1,800,1000
4458,100,1,800,1000
4459,100,1,800,1000
4460,100,1,800,1000
4461,100,1,800,1000
4462,100,1,800,1000
4463,100,1,800,1000
4464,100,1,800,1000
4465,100,1,800,1000
4466,100,1,800,1000
4467,100,1,800,1000
4468,100,1,800,1000
4469,100,1,800,1000
4470,100,1,800,1000
4471,100,1,800,1000
4472,100,1,800,1000
4473,100,1,800,1000
4474,100,1,800,1000
4475,100,1,800,1000
4476,100,1,800,1000
4477,100,1,800,1000
4478,100,1,800,1000
4479,100,1,800,1000
4480,100,1,800,1000
4481,100,1,800,1000
4482,100,1,800,1000
4483,100,1,800,1000
4484,100,1,800,1000
4485,100,1,800,1000
4486,100,1,800,1000
4487,100,1,800,1000
4488,100,1,800,1000
4489,100,1,800,1000
4490,100,1,800,1000
4491,100,1,800,1000
4492,100,1,800,1000
4493,100,1,800,1000
4494,100,1,800,1000
4495,100,1,800,1000
4496,100,1,800,1000
4497,100,1,800,1000
4498,100,1,800,1000
4499,100,1,800,1000
4500,100,1,800,1000
4501,100,1,800,1000
4502,100,1,800,1000
4503,100,1,800,1000
4504,100,1,800,1000
4505,100,1,800,1000
4506,100,1,800,1000
4507,100,1,800,1000
4508,100,1,800,1000
4509,100,1,800,1000
4510,100,1,800,1000
4511,100,1,800,1000
4512,100,1,800,1000
4513,100,1,800,1000
4514,100,1,800,1000
4515,100,1,800,1000
4516,100,1,800,1000
4517,100,1,800,1000
4518,100,1,800,1000
4519,100,1,800,1000
4520,100,1,800,1000
4521,100,1,800,1000
4522,100,1,800,1000
4523,100,1,800,1000
4524,100,1,800,1000
4525,100,1,800,1000
4526,100,1,800,1000
4527,100,1,800,1000
4528,100,1,800,1000
4529,100,1,800,1000
4530,100,1,800,1000
4531,100,1,800,1000
4532,100,1,800,1000
4533,100,1,800,1000
4534,100,1,800,1000
4535,100,1,800,1000
4536,100,1,800,1000
4537,100,1,800,1000
4538,100,1,800,1000
4539,100,1,800,1000
4540,100,1,800,1000
4541,100,1,800,1000
4542,100,1,800,1000
4543,100,1,800,1000
4544,100,1,800,1000
4545,100,1,800,1000
4546,100,1,800,1000
4547,100,1,800,1000
4548,100,1,800,1000
4549,100,1,800,1000
4550,100,1,800,1000
4551,100,1,800,1000
4552,100,1,800,1000
4553,100,1,800,1000
4554,100,1,800,1000
4555,100,1,800,1000
4556,100,1,800,1000
4557,100,1,800,1000
4558,100,1,800,1000
4559,100,1,800,1000
4560,100,1,800,1000
4561,100,1,800,1000
4562,100,1,800,1000
4563,100,1,800,1000
4564,100,1,800,1000
4565,100,1,800,1000
4566,100,1,800,1000
4567,100,1,800,1000
4568,100,1,800,1000
4569,100,1,800,1000
4570,100,1,800,1000
4571,100,1,800,1000
4572,100,1,800,1000
4573,100,1,800,1000
4574,100,1,800,1000
4575,100,1,800,1000
4576,100,1,800,1000
4577,100,1,800,1000
4578,100,1,800,1000
4579,100,1,800,1000
4580,100,1,800,1000
4581,100,1,800,1000
4582,100,1,800,1000
4583,100,1,800,1000
4584,100,1,800,1000
4585,100,1,800,1000
4586,100,1,800,1000
4587,100,1,800,1000
4588,100,1,800,1000
4589,100,1,800,1000
4590,100,1,800,1000
4591,100,1,800,1000
4592,100,1,800,1000
4593,100,1,800,1000
4594,100,1,800,1000
4595,100,1,800,1000
4596,100,1,800,1000
4597,100,1,800,1000
4598,100,1,800,1000
4599,100,1,800,1000
4600,100,1,800,1000
4601,100,1,800,1000
4602,100,1,800,1000
4603,100,1,800,1000
4604,100,1,800,1000
4605,100,1,800,1000
4606,100,1,800,1000
4607,100,1,800,1000
4608,100,1,800,1000
4609,100,1,800,1000
4610,100,1,800,1000
4611,100,1,800,1000
4612,100,1,800,1000
4613,100,1,800,1000
4614,100,1,800,1000
4615,100,1,800,1000
4616,100,1,800,1000
4617,100,1,800,1000
4618,100,1,800,1000
4619,100,1,800,1000
4620,100,1,800,1000
4621,100,1,800,1000
4622,100,1,800,1000
4623,100,1,800,1000
4624,100,1,800,1000
4625,100,1,800,1000
4626,100,1,800,1000
4627,100,1,800,1000
4628,100,1,800,1000
4629,100,1,800,1000
4630,100,1,800,1000
4631,100,1,800,1000
4632,100,1,800,1000
4633,100,1,800,1000
4634,100,1,800,1000
4635,100,1,800,1000
4636,100,1,800,1000
4637,100,1,800,1000
4638,100,1,800,1000
4639,100,1,800,1000
4640,100,1,800,1000
4641,100,1,800,1000
4642,100,1,800,1000
4643,100,1,800,1000
4644,100,1,800,1000
4645,100,1,800,1000
4646,100,1,800,1000
4647,100,1,800,1000
4648,100,1,800,1000
4649,100,1,800,1000
4650,100,1,800,1000
4651,100,1,800,1000
4652,100,1,800,1000
4653,100,1,800,1000
4654,100,1,800,1000
4655,100,1,800,1000
4656,100,1,800,1000
4657,100,1,800,1000
4658,100,1,800,1000
4659,100,1,800,1000
4660,100,1,800,1000
4661,100,1,800,1000
4662,100,1,800,1000
4663,100,1,800,1000
4664,100,1,800,1000
4665,100,1,800,1000
4666,100,1,800,1000
4667,100,1,800,1000
4668,100,1,800,1000
4669,100,1,800,1000
4670,100,1,800,1000
4671,100,1,800,1000
4672,100,1,800,1000
4673,100,1,800,1000
4674,100,1,800,1000
4675,100,1,800,1000
4676,100,1,800,1000
4677,100,1,800,1000
4678,100,1,800,1000
4679,100,1,800,1000
4680,100,1,800,1000
4681,100,1,800,1000
4682,100,1,800,1000
4683,100,1,800,1000
4684,100,1,800,1000
4685,100,1,800,1000
4686,100,1,800,1000
4687,100,1,800,1000
4688,100,1,800,1000
4689,100,1,800,1000
4690,100,1,800,1000
4691,100,1,800,1000
4692,100,1,800,1000
4693,100,1,800,1000
4694,100,1,800,1000
4695,100,1,800,1000
4696,100,1,800,1000
4697,100,1,800,1000
4698,100,1,800,1000
4699,100,1,800,1000
4700,100,1,800,1000
4701,100,1,800,1000
4702,100,1,800,1000
4703,100,1,800,1000
4704,100,1,800,1000
4705,100,1,800,1000
4706,100,1,800,1000
4707,100,1,800,1000
4708,100,1,800,1000
4709,100,1,800,1000
4710,100,1,800,1000
4711,100,1,800,1000
4712,100,1,800,1000
4713,100,1,800,1000
4714,100,1,800,1000
4715,100,1,800,1000
