TF_name	fam_symbol	fam_description	numSequences	aln_len	aln_percent_identity	hgnc	pfam	numSpecies
TF319686	NaN	NaN	149 	6989	46.9944132972652	TIAM2->NaN TIAM1->NaN	PDZ->PF00595.19->69 PH_9->PF15410.1->2 PH->PF00169.24->83 RhoGEF->PF00621.15->93 RBD->PF02196.10->58	83
TF342936	NaN	NaN	2 	365	55.5555555555556	NaN	fn3->PF00041.16->50	2
TF333911	NaN	NaN	42 	503	61.7096486383141	TRIM44->NaN	zf-B_box->PF00643.19->90	42
TF321793	NaN	NaN	11 	581	35.4631680581587	NaN	F-box->PF00646.28->45	4
TF329228	NaN	NaN	43 	415	60.4473643583718	C20orf85->NaN	LLC1->PF14945.1->97	42
TF337955	NaN	NaN	3 	314	46.6200466200466	NaN	Col_cuticle_N->PF01484.12->33	2
TF336065	NaN	NaN	32 	307	37.0000724270298	MXRA7->NaN		31
TF332910	NaN	NaN	88 	1528	54.5501302718815	ZNF645->NaN CBLL1->NaN	BACK->PF07707.10->1 zf-C3HC4->PF00097.20->2 Kelch_1->PF01344.20->1	75
TF314391	NaN	NaN	91 	2940	41.92319123988	ENGASE->NaN	C1q->PF00386.16->1 Ion_trans->PF00520.26->1 Glyco_hydro_85->PF03644.8->100	89
TF312796	NaN	NaN	635 	2692	53.7988638888592	RALA->NaN RRAS->NaN ERAS->NaN RALB->NaN NRAS->NaN KRAS->NaN HRAS->NaN RRAS2->NaN MRAS->NaN	Ras->PF00071.17->100 Sec23_BS->PF08033.7->1 VWA_2->PF13519.1->1 Lectin_C->PF00059.16->1 TM231->PF10149.4->1	108
TF352628	NaN	NaN	254 	1326	49.9218147075971	SEMA3C->NaN SEMA3E->NaN SEMA3F->NaN	I-set->PF07679.11->13 Sema->PF01403.14->100 V-set->PF07686.12->14 ig->PF00047.20->12 Ig_2->PF13895.1->8 PSI->PF01437.20->16	56
TF332646	NaN	NaN	189 	745	57.2422970390932	MC4R->NaN MC1R->NaN MC3R->NaN MC5R->NaN MC2R->NaN	7tm_1->PF00001.16->100 Tubulin->PF00091.20->1	57
TF105661	PSMC2	proteasome (prosome, macropain) 26S subunit, ATPase, 2	106 	1710	84.602614325956	PSMC2->NaN	Pro_isomerase->PF00160.16->1 AAA->PF00004.24->98 LSM->PF01423.17->1 LysM->PF01476.15->1 Med26->PF08711.6->1 Elongin_A->PF06881.6->1 Bromodomain->PF00439.20->1	98
TF326841	NaN	NaN	42 	1358	34.9504695156176	NaN	SBP_bac_3->PF00497.15->21 Lig_chan->PF00060.21->95	24
TF337332	NaN	NaN	49 	752	42.2938300030776	PLVAP->NaN	PV-1->PF06637.6->97	41
TF321613	NaN	NaN	6 	527	67.1041970507211	NaN	Lustrin_cystein->PF14625.1->50	6
TF325795	NaN	NaN	22 	786	62.042128164557	NaN	ASC->PF00858.19->100	20
TF334226	NaN	NaN	22 	1670	40.792536503234	NaN	DHC_N1->PF08385.7->100 DHC_N2->PF08393.8->4	17
TF339083	NaN	NaN	11 	258	45.6386437529029	NaN		11
TF322983	NaN	NaN	13 	504	34.0732212756159	NaN	PAN_3->PF08277.7->69 Lectin_C->PF00059.16->15	4
TF322412	NaN	NaN	28 	3570	51.8719583688023	NaN	MamL-1->PF09596.5->3 BAT2_N->PF07001.6->25	14
TF344081	NaN	NaN	20 	802	40.3499443345907	NaN	Mucin->PF01456.12->5 VWC->PF00093.13->35 zf-C4->PF00105.13->5 Antistasin->PF02822.9->10	13
TF325187	NaN	NaN	12 	64	81.7958179581796	NaN		12
TF343995	NaN	NaN	3 	212	26.8733850129199	NaN	MPLKIP->PF15502.1->100	3
TF324822	NaN	NaN	95 	743	52.3098580825805	SLC35E1->NaN	TPT->PF03151.11->100 EamA->PF00892.15->68	87
TF353484	NaN	NaN	5 	297	71.5137067938021	NaN	Peptidase_C48->PF02902.14->20	1
TF351043	NaN	NaN	13 	751	65.3427932443896	NaN		13
TF327211	NaN	NaN	10 	1846	36.8234750936234	NaN	Sushi->PF00084.15->20	5
TF335481	NaN	NaN	42 	943	69.6613293187655	LRRC41->NaN		41
TF320065	NaN	NaN	6 	169	77.5663716814159	NaN	DUF148->PF02520.12->83	5
TF332146	NaN	NaN	71 	603	56.0561000216616	VPS37A->NaN	Mod_r->PF07200.8->98 UQ_con->PF00179.21->1	69
TF105713	NOL5A	nucleolar protein 5A (56kDa with KKE/D repeat)	109 	1183	63.034038056599	NOP56->NaN	NOP5NT->PF08156.8->96 NOSIC->PF08060.8->98 Nop->PF01798.13->99	105
TF344243	NaN	NaN	16 	435	61.1583623153473	NaN		16
TF332725	NaN	NaN	54 	419	57.1702360671696	SFR1->NaN	Mei5->PF10376.4->100	52
TF106137	ATP6AP2	ATPase, H+ transporting, lysosomal accessory protein 2	99 	689	41.9255448361097	ATP6AP2->NaN	Renin_r->PF07850.9->94	90
TF313139	NaN	NaN	95 	1490	45.4930893687219	COG5->NaN	COG5->PF10392.4->84	94
TF319516	NaN	NaN	13 	176	40.5163217409857	NaN		5
TF342802	NaN	NaN	5 	84	40.9703504043127	NaN		1
TF330595	NaN	NaN	100 	1027	44.2162892401583	CCDC67->NaN CEP63->NaN		54
TF343111	NaN	NaN	4 	471	42.6616915422886	NaN	Ferritin-like->PF12902.2->50	2
TF336444	NaN	NaN	107 	655	49.3536121673004	TMEM98->NaN CCNDBP1->NaN	GCIP->PF13324.1->95	60
TF317572	NaN	NaN	12 	581	55.1405306015235	NaN	7tm_1->PF00001.16->91	5
TF329922	NaN	NaN	26 	2357	25.0185180104798	NaN	TPR_11->PF13414.1->7 LRR_1->PF00560.28->23 LRRNT_2->PF08263.7->38 Pkinase_Tyr->PF07714.12->42 Pkinase->PF00069.20->57 Lectin_legB->PF00139.14->3 LRR_6->PF13516.1->7 LRR_4->PF12799.2->11 Miro->PF08477.8->3 LRR_7->PF13504.1->3 LRR_8->PF13855.1->11 WAK_assoc->PF14380.1->3 GUB_WAK_bind->PF13947.1->3	2
TF350684	NaN	NaN	6 	227	84.549356223176	NaN		6
TF105320	ALOX	arachidonate lipoxygenase	345 	3419	40.7437558826099	ALOX12B->NaN ALOX5->NaN ALOX15B->NaN ALOX12->NaN ALOXE3->NaN ALOX15->NaN	Catalase->PF00199.14->1 PLAT->PF01477.18->88 Lipoxygenase->PF00305.14->100	67
TF337134	NaN	NaN	38 	377	73.0637481416	ARMC12->NaN	Arm_2->PF04826.8->92	36
TF338466	NaN	NaN	36 	246	65.2810835801983	TMEM139->NaN	TMEM51->PF15345.1->2	35
TF337408	NaN	NaN	38 	347	48.8449853382774	IL2RA->NaN	Sushi->PF00084.15->97	37
TF341569	NaN	NaN	25 	63	82.5355191256831	LENEP->NaN	LEP503->PF15221.1->100	25
TF106439	BRD7/BRD9	Bromodomain containing 7/Bromodomain containing 9	152 	2198	41.5180631490656	BRD7->NaN BRD9->NaN	DUF3512->PF12024.3->100 Bromodomain->PF00439.20->95	97
TF313206	NaN	NaN	113 	610	50.7230308988809	METTL21B->NaN METTL21A->NaN	Methyltransf_16->PF10294.4->100	72
TF313681	NaN	NaN	98 	1090	51.0244859202067	CECR5->NaN	Hydrolase_like->PF13242.1->19 Hydrolase_6->PF13344.1->90 Neur_chan_LBD->PF02931.18->1 RNase_H->PF00075.19->1	67
TF351422	NaN	NaN	13 	334	49.4625836544311	NaN	PTEN_C2->PF10409.4->7	4
TF335973	NaN	NaN	24 	491	55.9028619936939	KIAA1257->NaN	DUF4550->PF15084.1->100	24
TF300750	NaN	NaN	110 	1129	59.0934293966158	WBSCR22->NaN	FLYWCH->PF04500.11->1 Methyltransf_11->PF08241.7->90 WBS_methylT->PF12589.3->91 EAP30->PF04157.11->1	104
TF341942	NaN	NaN	32 	1310	61.8164540800308	LRRC53->NaN	LRR_8->PF13855.1->90 LRR_7->PF13504.1->3 LRR_4->PF12799.2->15 LRR_1->PF00560.28->9	32
TF326441	NaN	NaN	33 	2756	43.1850877553537	NaN	FHA->PF00498.21->3 KIF1B->PF12423.3->3 Kinesin->PF00225.18->3	21
TF314363	NaN	NaN	26 	1564	49.3619408217641	NaN	AP_endonuc_2->PF01261.19->100 UCH->PF00443.24->3	25
TF315167	NaN	NaN	58 	919	48.9548310673905	MRM1->NaN	SpoU_sub_bind->PF08032.7->86 SpoU_methylase->PF00588.14->100	56
TF329331	NaN	NaN	51 	1069	66.1313699903213	RNF219->NaN	zf-RING_2->PF13639.1->74 zf-C3HC4->PF00097.20->1	51
TF333410	NaN	NaN	33 	1094	75.1561402643404	PRRT3->NaN		33
TF331573	NaN	NaN	74 	373	47.4216041523847	RD3->NaN RD3L->NaN	RD3->PF14473.1->100	48
TF105016	ATAD1	ATPase family, AAA domain containing 1	124 	1846	56.8279126491277	ATAD1->NaN	GST_N->PF02798.15->1 AAA->PF00004.24->100 GST_C->PF00043.20->1	90
TF324159	NaN	NaN	77 	1116	47.2604215340346	HEATR3->NaN	HEAT_EZ->PF13513.1->41 Carb_anhydrase->PF00194.16->1	77
TF328418	NaN	NaN	110 	182	48.1294325608395	SPTSSB->NaN SPTSSA->NaN	DUF3317->PF11779.3->100	68
TF320833	NaN	NaN	5 	1101	63.7874892887746	NaN	FNIP_C->PF14638.1->100 FNIP_M->PF14637.1->100	5
TF354227	NaN	NaN	62 	1783	59.8958771293691	ZRANB3->NaN	HNH->PF01844.18->90 zf-RanBP->PF00641.13->46 SNF2_N->PF00176.18->90 Helicase_C->PF00271.26->93	60
TF315869	NaN	NaN	236 	1546	50.1713444282239	DBP->NaN TEF->NaN HLF->NaN	bZIP_2->PF07716.10->97	92
TF344217	NaN	NaN	7 	173	73.2466063348416	NaN		7
TF342212	NaN	NaN	14 	284	73.2604432824292	CDRT15L2->NaN CDRT15->NaN		6
TF350895	NaN	NaN	41 	2416	66.2404210331622	ZNF407->NaN	zf-H2C2_5->PF13909.1->87 zf-H2C2_2->PF13465.1->92 zf-C2H2_4->PF13894.1->7 zf-C2H2->PF00096.21->63 zf-met->PF12874.2->4	40
TF332825	NaN	NaN	49 	1750	59.1801896406346	NPAT->NaN		49
TF314661	NaN	NaN	25 	1723	56.4287319782937	NaN	zf-RING_2->PF13639.1->4 PID_2->PF14719.1->100	25
TF353558	NaN	NaN	5 	301	36.2121212121212	NaN		5
TF350419	NaN	NaN	8 	664	52.9034465064569	NaN		8
TF351941	NaN	NaN	10 	834	79.1082278770159	NaN		10
TF318784	NaN	NaN	7 	488	72.3049074818986	NaN	PTH2->PF01981.11->100 UBA->PF00627.26->57 COX16->PF14138.1->42	7
TF300088	NaN	NaN	130 	763	70.6484724994069	RPS16->NaN	Ribosomal_S9->PF00380.14->99	101
TF323359	NaN	NaN	87 	1157	42.9245307634976	RFWD3->NaN	zf-RING_2->PF13639.1->91 WD40->PF00400.27->50	86
TF351347	NaN	NaN	11 	894	56.3908442909638	NaN		11
TF101223	RAD54B	DNA repair protein RAD54B	87 	4145	51.5188236783553	RAD54B->NaN	SNF2_N->PF00176.18->96 Myb_DNA-bind_5->PF13873.1->1 DUF2439->PF10382.4->1 Arf->PF00025.16->1 TMC->PF07810.8->1 Helicase_C->PF00271.26->93 Ras->PF00071.17->1 Cadherin->PF00028.12->1	85
TF350893	NaN	NaN	86 	1854	51.6937811598006	NaN	zf-C2H2_6->PF13912.1->8 zf-AD->PF07776.10->81 zf-C2H2_4->PF13894.1->96 zf-C2H2->PF00096.21->94 zf-H2C2_2->PF13465.1->86 zf-met->PF12874.2->1	16
TF321450	NaN	NaN	6 	214	51.3950667205823	NaN		5
TF351201	NaN	NaN	3 	709	15.6118143459916	NaN		2
TF322763	NaN	NaN	4 	306	28.1635802469136	NaN		1
TF318260	NaN	NaN	5 	601	69.18013165769	NaN		5
TF352279	NaN	NaN	6 	224	88.4615384615385	NaN	Ras->PF00071.17->100	6
TF312981	NaN	NaN	361 	2746	34.1458450209633	NAALADL1->NaN NAALADL2->NaN TFRC->NaN FOLH1->NaN TFR2->NaN NAALAD2->NaN	RVT_1->PF00078.22->1 PA->PF02225.17->66 TFR_dimer->PF04253.10->86 Peptidase_M28->PF04389.12->84 Glyco_hydro_18->PF00704.23->1	80
TF322394	NaN	NaN	12 	357	26.0208113804004	NaN	F-box->PF00646.28->58 FBA_2->PF07735.12->8	1
TF353332	NaN	NaN	9 	391	52.3866145744862	NaN	7tm_7->PF08395.7->100	9
TF313072	NaN	NaN	106 	1712	55.4396415999585	PQLC1->NaN	PQ-loop->PF04193.9->100	91
TF329448	NaN	NaN	37 	741	62.1883242424444	ZCCHC7->NaN	zf-CCHC->PF00098.18->83 zf-CCHC_3->PF13917.1->2	37
TF317825	NaN	NaN	15 	1133	40.546875	NaN	zf-RING_5->PF14634.1->6	5
TF321367	NaN	NaN	8 	229	87.3630672926448	NaN		6
TF300722	NaN	NaN	116 	1555	81.9627936779466	AP2M1->NaN	Adap_comp_sub->PF00928.16->100 Clat_adaptor_s->PF01217.15->81 ThiF->PF00899.16->1 RRM_1->PF00076.17->1	104
TF343268	NaN	NaN	4 	378	43.7338834450748	NaN		4
TF336178	NaN	NaN	43 	166	58.9108394526035	CLPS->NaN CLPSL1->NaN	Colipase_C->PF02740.9->81 Colipase->PF01114.13->83 Metallothi_Euk2->PF12809.2->16	36
TF325757	NaN	NaN	10 	571	59.0754039497307	NaN		10
TF332426	NaN	NaN	112 	939	51.346404410885	COLEC12->NaN SCARA3->NaN	Lectin_C->PF00059.16->50 Collagen->PF01391.13->90	55
TF350689	NaN	NaN	13 	615	83.2429552079742	NaN	MADF_DNA_bdg->PF10545.4->100	12
TF312977	NaN	NaN	132 	2602	35.0352763055947	NaN	Phage_integrase->PF00589.17->1 IU_nuc_hydro->PF01156.14->100 Nucleos_tra2_N->PF01773.15->1 Trans_reg_C->PF00486.23->1 Nucleos_tra2_C->PF07662.8->1 PfkB->PF00294.19->1 Multi_Drug_Res->PF00893.14->1 WD40->PF00400.27->1 Response_reg->PF00072.19->1	58
TF101122	UBE2I	Ubiquitin-conjugating enzyme E2 I	136 	1471	71.818624421303	UBE2I->NaN	UQ_con->PF00179.21->100 DNA_pol_A->PF00476.15->1	98
TF343676	NaN	NaN	64 	622	61.1866550077353	PRRC1->NaN	NTPase_I-T->PF01931.13->78	64
TF330182	NaN	NaN	6 	427	70.814400559245	NaN		2
TF105820	XP_084672.3	XP_084672.3 predicted gene	86 	387	51.3807844325663	TTC36->NaN	TPR_11->PF13414.1->96 TM2->PF05154.11->1 TPR_2->PF07719.12->50 TPR_1->PF00515.23->15	86
TF353701	NaN	NaN	3 	208	62.2574955908289	NaN		3
TF101120	UBE2S	Ubiquitin-conjugating enzyme E2 S	86 	364	69.2647449231137	UBE2S->NaN	UQ_con->PF00179.21->100	82
TF313869	NaN	NaN	204 	1219	43.3157360681232	STARD3NL->NaN STARD3->NaN STAR->NaN	START->PF01852.14->76 MENTAL->PF10457.4->65	94
TF332820	NaN	NaN	124 	426	47.9135725784439	IGF2->NaN IGF1->NaN INS->NaN	IGF2_C->PF08365.6->30 Insulin->PF00049.13->100	54
TF329506	NaN	NaN	68 	483	59.6588146480027	SNRNP25->NaN	ubiquitin->PF00240.18->5	63
TF331752	NaN	NaN	80 	848	55.945314199294	FAM155A->NaN FAM155B->NaN		52
TF101140	CIT	Citron	79 	2561	55.9479886532406	CIT->NaN	CNH->PF00780.17->98 Pkinase_C->PF00433.19->40 Pkinase->PF00069.20->86 C1_1->PF00130.17->2	70
TF353214	NaN	NaN	9 	202	77.0217391304348	NaN		3
TF332410	NaN	NaN	3 	126	33.8192419825073	NaN		3
TF350747	NaN	NaN	98 	779	68.4866144199092	GAR1->NaN	Gar1->PF04410.9->100	94
TF329516	NaN	NaN	129 	3039	51.5967331476822	PLEKHA1->NaN PLEKHA2->NaN	RhoGEF->PF00621.15->1 PH->PF00169.24->96	68
TF317262	NaN	NaN	6 	450	67.0167319330723	NaN	PAN_1->PF00024.21->83	6
TF350473	NaN	NaN	117 	1920	53.83677195102	FSTL5->NaN FSTL4->NaN	Ig_2->PF13895.1->46 Ig_3->PF13927.1->3 EF-hand_6->PF13405.1->2 I-set->PF07679.11->94 Kazal_2->PF07648.10->78 EF-hand_7->PF13499.1->17 EF-hand_5->PF13202.1->4 Kazal_1->PF00050.16->4	70
TF331068	NaN	NaN	53 	1075	66.4951308883515	NLRX1->NaN	NACHT->PF05729.7->100 LRR_6->PF13516.1->81	53
TF327144	NaN	NaN	21 	1940	60.7907877490487	NaN	Ldl_recept_a->PF00057.13->95 Fz->PF01392.17->100 Trypsin->PF00089.21->100 SRCR_2->PF15494.1->38 SRCR->PF00530.13->4	21
TF337688	NaN	NaN	34 	782	49.162647409219	SPN->NaN		32
TF323486	NaN	NaN	126 	4257	43.0052834243754	RBCK1->NaN SHARPIN->NaN	zf-RING_2->PF13639.1->33 zf-RanBP->PF00641.13->32 ubiquitin->PF00240.18->15 zf-RING_5->PF14634.1->2 IBR->PF01485.16->38 zf-C3HC4->PF00097.20->12 ATP12->PF07542.6->1	69
TF330284	NaN	NaN	437 	3285	28.2531513256765	GP2->NaN TECTB->NaN OIT3->NaN UMOD->NaN	Zona_pellucida->PF00100.18->98 C8->PF08742.6->2 EGF_CA->PF07645.10->9 EGF_3->PF12947.2->4 EGF->PF00008.22->2 FXa_inhibition->PF14670.1->11 SRCR->PF00530.13->1 NIDO->PF06119.9->1 fn3->PF00041.16->1 I-set->PF07679.11->1 Sushi->PF00084.15->1 Ldl_recept_b->PF00058.12->1 TIL->PF01826.12->1 CUB->PF00431.15->3 TILa->PF12714.2->1 Ig_2->PF13895.1->1 VWD->PF00094.20->1 F5_F8_type_C->PF00754.20->1 SEA->PF01390.15->1 Lectin_C->PF00059.16->1 WAP->PF00095.16->1 HYR->PF02494.11->1	62
TF322409	NaN	NaN	14 	292	43.438233912635	NaN		6
TF336844	NaN	NaN	41 	408	71.7577654621401	O3FAR1->NaN	7tm_1->PF00001.16->100	41
TF314168	NaN	NaN	112 	885	66.5713711685733	UBA5->NaN	ThiF->PF00899.16->100 BOP1NT->PF08145.7->1	106
TF338586	NaN	NaN	8 	269	68.6153083973248	C5orf38->NaN		8
TF343782	NaN	NaN	3 	784	21.1050724637681	NaN		2
TF105394	ITGB1BP2	integrin beta 1 binding protein (melusin) 2	159 	1103	49.5155162236802	CHORDC1->NaN ITGB1BP2->NaN	CS->PF04969.11->95 CHORD->PF04968.7->100 p450->PF00067.17->1 FSH1->PF03959.8->1	103
TF327444	NaN	NaN	11 	704	57.8480602575524	NaN	zf-C2H2->PF00096.21->36	11
TF336902	NaN	NaN	41 	236	71.1126736658342	NCMAP->NaN		41
TF341718	NaN	NaN	9 	229	63.3466685060008	NaN		8
TF318507	NaN	NaN	20 	938	47.1836923984991	NaN	bZIP_1->PF00170.16->80 bZIP_2->PF07716.10->15	19
TF327194	NaN	NaN	12 	794	55.0869445211151	NaN	KIAA1430->PF13879.1->100	12
TF321424	NaN	NaN	3 	283	82.4937027707809	NaN		3
TF314604	NaN	NaN	240 	2400	49.8073529749115	STAG1->NaN STAG3->NaN STAG2->NaN	STAG->PF08514.6->95 Bin3->PF06859.7->1	104
TF343465	NaN	NaN	15 	609	58.6028186890187	NaN	DUF3719->PF12516.3->20	15
TF343154	NaN	NaN	16 	168	38.3110594615534	NaN		5
TF343089	NaN	NaN	7 	511	39.9501820272083	NaN	VWA->PF00092.23->28	6
TF325625	NaN	NaN	69 	938	53.997601256832	PAIP1->NaN	PAM2->PF07145.10->44 MIF4G->PF02854.14->97	66
TF338098	NaN	NaN	15 	1671	51.3552291388471	NaN	Peptidase_C98->PF15499.1->6 DUF4650->PF15509.1->6 BEN->PF10523.4->6	14
TF314403	NaN	NaN	160 	1353	40.6744525571864	EPHX4->NaN EPHX3->NaN	Abhydrolase_6->PF12697.2->99 5_nucleotid_C->PF02872.13->1 DUF2962->PF11176.3->1 Abhydrolase_1->PF00561.15->1 RVT_1->PF00078.22->1	85
TF300543	NaN	NaN	100 	2591	49.3015700821808	UPF2->NaN	Upf2->PF04050.9->86 MIF4G->PF02854.14->96	98
TF333205	NaN	NaN	104 	574	62.4131370625089	MFAP3L->NaN MFAP3->NaN	I-set->PF07679.11->81 V-set->PF07686.12->9 ig->PF00047.20->1	56
TF338213	NaN	NaN	34 	1912	52.3675342404966	ZNF831->NaN	zf-H2C2_2->PF13465.1->70	34
TF324679	NaN	NaN	162 	2409	32.5537320053228	PLA2G3->NaN	Phospholip_A2_2->PF05826.7->99 Trypsin->PF00089.21->1	71
TF315290	NaN	NaN	9 	613	93.5080058224163	NaN	Pkinase->PF00069.20->100 Hormone_recep->PF00104.25->11	5
TF329056	NaN	NaN	54 	2480	49.3739100609791	CCDC108->NaN	PapD-like->PF14874.1->25	53
TF354120	NaN	NaN	5 	124	77.4140752864157	NaN		5
TF323420	NaN	NaN	80 	719	48.4234041358074	RNMTL1->NaN	SpoU_sub_bind->PF08032.7->80 SpoU_methylase->PF00588.14->100	79
TF353371	NaN	NaN	28 	1686	54.2123499944113	C4orf50->NaN	DUF4527->PF15030.1->100	28
TF326258	NaN	NaN	16 	204	59.2037956853733	NaN	Tis11B_N->PF04553.7->6	16
TF317119	NaN	NaN	12 	412	47.9010925819436	NaN	E3_binding->PF02817.12->25 2-oxoacid_dh->PF00198.18->91	12
TF351345	NaN	NaN	6 	686	74.3342338865303	NaN		5
TF315123	NaN	NaN	113 	2830	68.2115070598405	MCTS1->NaN	zf-C2H2_2->PF12756.2->1 PUA->PF01472.15->99 Glyco_transf_7N->PF13733.1->1 SNF2_N->PF00176.18->1 Glyco_transf_7C->PF02709.9->1 Serpin->PF00079.15->1	95
TF320228	NaN	NaN	141 	1722	57.0540879159766	DENND6B->NaN DENND6A->NaN	SPA->PF08616.5->90 HSP70->PF00012.15->2 Avl9->PF09794.4->59 DENN->PF02141.16->1	97
TF325676	NaN	NaN	211 	402	25.3071896094693	NaN	PBP_GOBP->PF01395.17->100	22
TF325034	NaN	NaN	13 	879	57.0593962999026	NaN	CD20->PF04103.10->92 Pkinase->PF00069.20->7	12
TF343997	NaN	NaN	5 	6768	15.3611935753977	NaN	DUF4486->PF14858.1->20	1
TF352214	NaN	NaN	40 	478	63.7726273500351	ANKRD61->NaN	Ank_2->PF12796.2->97 Ank->PF00023.25->55 Ank_4->PF13637.1->15 Ank_5->PF13857.1->2	40
TF315084	NaN	NaN	91 	1564	49.8078669925822	FLCN->NaN	eIF3g->PF12353.3->1 Folliculin->PF11704.3->97	90
TF313717	NaN	NaN	69 	2081	54.1250894105903	PPP4R4->NaN	HEAT_2->PF13646.1->1 HEAT->PF02985.17->21	69
TF343625	NaN	NaN	5 	466	25.2059308072488	NaN		3
TF331465	NaN	NaN	109 	650	56.126663510952	XK->NaN XKRX->NaN XKR3->NaN	XK-related->PF09815.4->100	55
TF327484	NaN	NaN	10 	263	52.1165279429251	NaN		7
TF101011	CCNL	Cyclin L	145 	1619	58.9443396396994	CCNL2->NaN CCNL1->NaN	Fcf1->PF04900.7->1 Cyclin_N->PF00134.18->89 Cyclin_C->PF02984.14->66 Myb_DNA-binding->PF00249.26->1	98
TF313555	NaN	NaN	190 	9086	54.9923575619734	CACNA1H->NaN CACNA1G->NaN CACNA1I->NaN	Ion_trans->PF00520.26->100 Peptidase_M2->PF01401.13->1 Nol1_Nop2_Fmu->PF01189.12->1 EF-hand_7->PF13499.1->1	88
TF343165	NaN	NaN	2 	102	88.2352941176471	NaN		2
TF336203	NaN	NaN	30 	286	54.7945856655615	LAT2->NaN	LAT->PF15234.1->3	30
TF105681	FARSLB	phenylalanine-tRNA synthetase-like, beta subunit	112 	1490	60.7219752317884	FARSB->NaN	AAA->PF00004.24->1 B3_4->PF03483.12->92 B5->PF03484.10->93 NAP->PF00956.13->1 DUF106->PF01956.11->1	107
TF343521	NaN	NaN	2 	225	12.8378378378378	NaN		2
TF313415	NaN	NaN	92 	1082	52.4548945465122	IYD->NaN	MADF_DNA_bdg->PF10545.4->3 Nitroreductase->PF00881.19->100	87
TF333340	NaN	NaN	47 	2116	68.3920328337215	NaN	Pkinase->PF00069.20->87	47
TF314595	NaN	NaN	201 	2008	53.5750090318385	EGLN2->NaN EGLN3->NaN EGLN1->NaN	zf-MYND->PF01753.13->24 2OG-FeII_Oxy_3->PF13640.1->96 IQ->PF00612.22->1	100
TF313692	NaN	NaN	241 	1465	35.9169835014971	GDPD2->NaN GDPD5->NaN GDPD4->NaN GDE1->NaN	GDPD->PF03009.12->97 PGPGW->PF09656.5->1	69
TF319902	NaN	NaN	10 	358	40.6815924199587	NaN	FBA_2->PF07735.12->90	4
TF343657	NaN	NaN	39 	327	62.2229996593598	NaN	Aerolysin->PF01117.15->35 Jacalin->PF01419.12->2 ETX_MTX2->PF03318.8->33	4
TF322398	NaN	NaN	2 	423	27.4576271186441	NaN		1
TF314654	NaN	NaN	78 	205	51.1958347426635	LLPH->NaN	Laps->PF10169.4->100 DUF2423->PF10338.4->1	74
TF300034	NaN	NaN	159 	900	49.8970386119582	ARG2->NaN ARG1->NaN	Arginase->PF00491.16->100 zf-RING_5->PF14634.1->1 Put_Phosphatase->PF06888.7->1	99
TF352212	NaN	NaN	11 	847	53.9562392743319	NaN	AAA->PF00004.24->100 Abhydrolase_5->PF12695.2->9	10
TF350519	NaN	NaN	11 	821	64.6177413949926	NaN	TB2_DP1_HVA22->PF03134.14->9	11
TF331189	NaN	NaN	221 	1268	56.1741510127699	IKZF4->NaN IKZF1->NaN IKZF3->NaN IKZF2->NaN	zf-H2C2_2->PF13465.1->94 zf-C2H2->PF00096.21->30 zf-C2H2_4->PF13894.1->23	58
TF352838	NaN	NaN	4 	143	100	NaN		1
TF353181	NaN	NaN	6 	778	67.6865004470051	NaN	BRCT->PF00533.21->50	5
TF323255	NaN	NaN	120 	2114	50.7220928459544	RPUSD2->NaN	dCMP_cyt_deam_1->PF00383.17->1 PseudoU_synth_2->PF00849.17->100 Palm_thioest->PF02089.10->1	103
TF318224	NaN	NaN	9 	552	60.4524886877828	NaN	CH->PF00307.26->88	8
TF329610	NaN	NaN	96 	930	53.650502666804	KATNAL2->NaN	AAA->PF00004.24->97 Vps4_C->PF09336.5->2 LisH->PF08513.6->36	92
TF337855	NaN	NaN	69 	854	42.0035481551912	FAM217A->NaN FAM217B->NaN	FAM217->PF15344.1->100	42
TF352494	NaN	NaN	81 	454	55.5784749976234	SPIB->NaN SPI1->NaN	Ets->PF00178.17->95	48
TF300797	NaN	NaN	72 	491	64.6736734516231	SC5DL->NaN	FA_hydroxylase->PF04116.8->98	66
TF331596	NaN	NaN	51 	579	64.0855491753058	BRF2->NaN	TF_Zn_Ribbon->PF08271.7->78 TFIIB->PF00382.14->9	51
TF353517	NaN	NaN	2 	129	87.8048780487805	NaN	P2X_receptor->PF00864.14->100	2
TF350393	NaN	NaN	51 	1105	40.6901824230596	FAM194A->NaN FAM194B->NaN	FAM194->PF14977.1->100	38
TF300848	NaN	NaN	101 	1350	61.9282037945744	PIGK->NaN	Peptidase_C13->PF01650.13->100 zf-CCHC->PF00098.18->1	99
TF335482	NaN	NaN	44 	550	58.9171915054805	C10orf47->NaN	SARG->PF15385.1->100	42
TF318575	NaN	NaN	33 	2807	29.6715365753984	NaN	DUF272->PF03312.10->96	5
TF353299	NaN	NaN	4 	313	88.3116883116883	MYEOV->NaN		4
