,x1,x2,x3,x4
2.7920000000001,3.1145939,1.3972532,1.4308333,2.8616667
2.7925000000001,3.115032,1.3972047,1.431,2.862
2.7930000000001,3.1154701,1.3971562,1.4311667,2.8623333
2.7935000000001,3.1159082,1.3971077,1.4313333,2.8626667
2.7940000000001,3.1163463,1.3970592,1.4315,2.863
2.7945000000001,3.1167844,1.3970107,1.4316667,2.8633333
2.7950000000001,3.1172225,1.3969622,1.4318333,2.8636667
2.7955000000001,3.1176606,1.3969136,1.432,2.864
2.7960000000001,3.1180986,1.3968651,1.4321667,2.8643333
2.7965000000001,3.1185367,1.3968166,1.4323333,2.8646667
2.7970000000001,3.1189747,1.396768,1.4325,2.865
2.7975000000001,3.1194127,1.3967195,1.4326667,2.8653333
2.7980000000001,3.1198508,1.3966709,1.4328333,2.8656667
2.7985000000001,3.1202888,1.3966223,1.433,2.866
2.7990000000001,3.1207268,1.3965738,1.4331667,2.8663333
2.7995000000001,3.1211648,1.3965252,1.4333333,2.8666667
2.8000000000001,3.1216028,1.3964766,1.4335,2.867
2.8005000000001,3.1220407,1.396428,1.4336667,2.8673333
2.8010000000001,3.1224787,1.3963794,1.4338333,2.8676667
2.8015000000001,3.1229167,1.3963308,1.434,2.868
2.8020000000001,3.1233546,1.3962822,1.4341667,2.8683333
2.8025000000001,3.1237925,1.3962336,1.4343333,2.8686667
2.8030000000001,3.1242305,1.396185,1.4345,2.869
2.8035000000001,3.1246684,1.3961363,1.4346667,2.8693333
2.8040000000001,3.1251063,1.3960877,1.4348333,2.8696667
2.8045000000001,3.1255442,1.3960391,1.435,2.87
2.8050000000001,3.1259821,1.3959904,1.4351667,2.8703333
2.8055000000001,3.12642,1.3959418,1.4353333,2.8706667
2.8060000000001,3.1268578,1.3958931,1.4355,2.871
2.8065000000001,3.1272957,1.3958444,1.4356667,2.8713333
2.8070000000001,3.1277335,1.3957958,1.4358333,2.8716667
2.8075000000001,3.1281714,1.3957471,1.436,2.872
2.80800000000011,3.1286092,1.3956984,1.4361667,2.8723333
2.80850000000011,3.129047,1.3956497,1.4363333,2.8726667
2.80900000000011,3.1294848,1.395601,1.4365,2.873
2.80950000000011,3.1299226,1.3955523,1.4366667,2.8733333
2.81000000000011,3.1303604,1.3955036,1.4368333,2.8736667
2.81050000000011,3.1307982,1.3954549,1.437,2.874
2.81100000000011,3.131236,1.3954061,1.4371667,2.8743333
2.81150000000011,3.1316737,1.3953574,1.4373333,2.8746667
2.81200000000011,3.1321115,1.3953087,1.4375,2.875
2.81250000000011,3.1325492,1.3952599,1.4376667,2.8753333
2.81300000000011,3.1329869,1.3952112,1.4378333,2.8756667
2.81350000000011,3.1334247,1.3951624,1.438,2.876
2.81400000000011,3.1338624,1.3951137,1.4381667,2.8763333
2.81450000000011,3.1343001,1.3950649,1.4383333,2.8766667
2.81500000000011,3.1347378,1.3950161,1.4385,2.877
2.81550000000011,3.1351755,1.3949673,1.4386667,2.8773333
2.81600000000011,3.1356131,1.3949185,1.4388333,2.8776667
2.81650000000011,3.1360508,1.3948698,1.439,2.878
2.81700000000011,3.1364884,1.394821,1.4391667,2.8783333
2.81750000000011,3.1369261,1.3947721,1.4393333,2.8786667
2.81800000000011,3.1373637,1.3947233,1.4395,2.879
2.81850000000011,3.1378013,1.3946745,1.4396667,2.8793333
2.81900000000011,3.138239,1.3946257,1.4398333,2.8796667
2.81950000000011,3.1386766,1.3945769,1.44,2.88
2.82000000000011,3.1391142,1.394528,1.4401667,2.8803333
2.82050000000011,3.1395517,1.3944792,1.4403333,2.8806667
2.82100000000011,3.1399893,1.3944303,1.4405,2.881
2.82150000000011,3.1404269,1.3943815,1.4406667,2.8813333
2.82200000000011,3.1408644,1.3943326,1.4408333,2.8816667
2.82250000000011,3.141302,1.3942837,1.441,2.882
2.82300000000011,3.1417395,1.3942349,1.4411667,2.8823333
2.82350000000011,3.142177,1.394186,1.4413333,2.8826667
2.82400000000011,3.1426145,1.3941371,1.4415,2.883
2.82450000000011,3.143052,1.3940882,1.4416667,2.8833333
2.82500000000011,3.1434895,1.3940393,1.4418333,2.8836667
2.82550000000011,3.143927,1.3939904,1.442,2.884
2.82600000000011,3.1443645,1.3939415,1.4421667,2.8843333
2.82650000000011,3.144802,1.3938926,1.4423333,2.8846667
2.82700000000011,3.1452394,1.3938437,1.4425,2.885
2.82750000000011,3.1456769,1.3937947,1.4426667,2.8853333
2.82800000000011,3.1461143,1.3937458,1.4428333,2.8856667
2.82850000000011,3.1465517,1.3936969,1.443,2.886
2.82900000000011,3.1469891,1.3936479,1.4431667,2.8863333
2.82950000000011,3.1474265,1.393599,1.4433333,2.8866667
2.83000000000011,3.1478639,1.39355,1.4435,2.887
2.83050000000011,3.1483013,1.393501,1.4436667,2.8873333
2.83100000000011,3.1487387,1.3934521,1.4438333,2.8876667
2.83150000000011,3.1491761,1.3934031,1.444,2.888
2.83200000000011,3.1496134,1.3933541,1.4441667,2.8883333
2.83250000000011,3.1500507,1.3933051,1.4443333,2.8886667
2.83300000000011,3.1504881,1.3932561,1.4445,2.889
2.83350000000011,3.1509254,1.3932071,1.4446667,2.8893333
2.83400000000011,3.1513627,1.3931581,1.4448333,2.8896667
2.83450000000011,3.1518,1.3931091,1.445,2.89
2.83500000000011,3.1522373,1.3930601,1.4451667,2.8903333
2.83550000000011,3.1526746,1.3930111,1.4453333,2.8906667
2.83600000000011,3.1531119,1.392962,1.4455,2.891
2.83650000000011,3.1535491,1.392913,1.4456667,2.8913333
2.83700000000011,3.1539864,1.392864,1.4458333,2.8916667
2.83750000000011,3.1544236,1.3928149,1.446,2.892
2.83800000000012,3.1548609,1.3927659,1.4461667,2.8923333
2.83850000000012,3.1552981,1.3927168,1.4463333,2.8926667
2.83900000000012,3.1557353,1.3926678,1.4465,2.893
2.83950000000012,3.1561725,1.3926187,1.4466667,2.8933333
2.84000000000012,3.1566097,1.3925696,1.4468333,2.8936667
2.84050000000012,3.1570469,1.3925205,1.447,2.894
2.84100000000012,3.157484,1.3924714,1.4471667,2.8943333
2.84150000000012,3.1579212,1.3924224,1.4473333,2.8946667
2.84200000000012,3.1583584,1.3923733,1.4475,2.895
2.84250000000012,3.1587955,1.3923242,1.4476667,2.8953333
2.84300000000012,3.1592326,1.392275,1.4478333,2.8956667
2.84350000000012,3.1596698,1.3922259,1.448,2.896
2.84400000000012,3.1601069,1.3921768,1.4481667,2.8963333
2.84450000000012,3.160544,1.3921277,1.4483333,2.8966667
2.84500000000012,3.1609811,1.3920785,1.4485,2.897
2.84550000000012,3.1614181,1.3920294,1.4486667,2.8973333
2.84600000000012,3.1618552,1.3919803,1.4488333,2.8976667
2.84650000000012,3.1622923,1.3919311,1.449,2.898
2.84700000000012,3.1627293,1.391882,1.4491667,2.8983333
2.84750000000012,3.1631664,1.3918328,1.4493333,2.8986667
2.84800000000012,3.1636034,1.3917836,1.4495,2.899
2.84850000000012,3.1640404,1.3917345,1.4496667,2.8993333
2.84900000000012,3.1644774,1.3916853,1.4498333,2.8996667
2.84950000000012,3.1649144,1.3916361,1.45,2.9
2.85000000000012,3.1653514,1.3915869,1.4501667,2.9003333
2.85050000000012,3.1657884,1.3915377,1.4503333,2.9006667
2.85100000000012,3.1662253,1.3914885,1.4505,2.901
2.85150000000012,3.1666623,1.3914393,1.4506667,2.9013333
2.85200000000012,3.1670992,1.3913901,1.4508333,2.9016667
2.85250000000012,3.1675362,1.3913409,1.451,2.902
2.85300000000012,3.1679731,1.3912917,1.4511667,2.9023333
2.85350000000012,3.16841,1.3912424,1.4513333,2.9026667
2.85400000000012,3.1688469,1.3911932,1.4515,2.903
2.85450000000012,3.1692838,1.391144,1.4516667,2.9033333
2.85500000000012,3.1697207,1.3910947,1.4518333,2.9036667
2.85550000000012,3.1701576,1.3910455,1.452,2.904
2.85600000000012,3.1705944,1.3909962,1.4521667,2.9043333
2.85650000000012,3.1710313,1.390947,1.4523333,2.9046667
2.85700000000012,3.1714681,1.3908977,1.4525,2.905
2.85750000000012,3.171905,1.3908484,1.4526667,2.9053333
2.85800000000012,3.1723418,1.3907992,1.4528333,2.9056667
2.85850000000012,3.1727786,1.3907499,1.453,2.906
2.85900000000012,3.1732154,1.3907006,1.4531667,2.9063333
2.85950000000012,3.1736522,1.3906513,1.4533333,2.9066667
2.86000000000012,3.174089,1.390602,1.4535,2.907
2.86050000000012,3.1745258,1.3905527,1.4536667,2.9073333
2.86100000000012,3.1749625,1.3905034,1.4538333,2.9076667
2.86150000000012,3.1753993,1.3904541,1.454,2.908
2.86200000000012,3.175836,1.3904048,1.4541667,2.9083333
2.86250000000012,3.1762727,1.3903554,1.4543333,2.9086667
2.86300000000012,3.1767095,1.3903061,1.4545,2.909
2.86350000000012,3.1771462,1.3902568,1.4546667,2.9093333
2.86400000000012,3.1775829,1.3902074,1.4548333,2.9096667
2.86450000000012,3.1780196,1.3901581,1.455,2.91
2.86500000000012,3.1784562,1.3901087,1.4551667,2.9103333
2.86550000000012,3.1788929,1.3900594,1.4553333,2.9106667
2.86600000000012,3.1793296,1.39001,1.4555,2.911
2.86650000000012,3.1797662,1.3899606,1.4556667,2.9113333
2.86700000000012,3.1802028,1.3899113,1.4558333,2.9116667
2.86750000000012,3.1806395,1.3898619,1.456,2.912
2.86800000000013,3.1810761,1.3898125,1.4561667,2.9123333
2.86850000000013,3.1815127,1.3897631,1.4563333,2.9126667
2.86900000000013,3.1819493,1.3897137,1.4565,2.913
2.86950000000013,3.1823859,1.3896643,1.4566667,2.9133333
2.87000000000013,3.1828224,1.3896149,1.4568333,2.9136667
2.87050000000013,3.183259,1.3895655,1.457,2.914
2.87100000000013,3.1836955,1.3895161,1.4571667,2.9143333
2.87150000000013,3.1841321,1.3894667,1.4573333,2.9146667
2.87200000000013,3.1845686,1.3894173,1.4575,2.915
2.87250000000013,3.1850051,1.3893678,1.4576667,2.9153333
2.87300000000013,3.1854416,1.3893184,1.4578333,2.9156667
2.87350000000013,3.1858781,1.389269,1.458,2.916
2.87400000000013,3.1863146,1.3892195,1.4581667,2.9163333
2.87450000000013,3.1867511,1.3891701,1.4583333,2.9166667
2.87500000000013,3.1871876,1.3891206,1.4585,2.917
2.87550000000013,3.187624,1.3890712,1.4586667,2.9173333
2.87600000000013,3.1880605,1.3890217,1.4588333,2.9176667
2.87650000000013,3.1884969,1.3889722,1.459,2.918
2.87700000000013,3.1889333,1.3889227,1.4591667,2.9183333
2.87750000000013,3.1893698,1.3888733,1.4593333,2.9186667
2.87800000000013,3.1898062,1.3888238,1.4595,2.919
2.87850000000013,3.1902426,1.3887743,1.4596667,2.9193333
2.87900000000013,3.1906789,1.3887248,1.4598333,2.9196667
2.87950000000013,3.1911153,1.3886753,1.46,2.92
2.88000000000013,3.1915517,1.3886258,1.4601667,2.9203333
2.88050000000013,3.191988,1.3885763,1.4603333,2.9206667
2.88100000000013,3.1924244,1.3885268,1.4605,2.921
2.88150000000013,3.1928607,1.3884772,1.4606667,2.9213333
2.88200000000013,3.193297,1.3884277,1.4608333,2.9216667
2.88250000000013,3.1937333,1.3883782,1.461,2.922
2.88300000000013,3.1941696,1.3883286,1.4611667,2.9223333
2.88350000000013,3.1946059,1.3882791,1.4613333,2.9226667
2.88400000000013,3.1950422,1.3882296,1.4615,2.923
2.88450000000013,3.1954785,1.38818,1.4616667,2.9233333
2.88500000000013,3.1959147,1.3881305,1.4618333,2.9236667
2.88550000000013,3.196351,1.3880809,1.462,2.924
2.88600000000013,3.1967872,1.3880313,1.4621667,2.9243333
2.88650000000013,3.1972234,1.3879818,1.4623333,2.9246667
2.88700000000013,3.1976596,1.3879322,1.4625,2.925
2.88750000000013,3.1980958,1.3878826,1.4626667,2.9253333
2.88800000000013,3.198532,1.387833,1.4628333,2.9256667
2.88850000000013,3.1989682,1.3877834,1.463,2.926
2.88900000000013,3.1994044,1.3877338,1.4631667,2.9263333
2.88950000000013,3.1998405,1.3876842,1.4633333,2.9266667
2.89000000000013,3.2002767,1.3876346,1.4635,2.927
2.89050000000013,3.2007128,1.387585,1.4636667,2.9273333
2.89100000000013,3.201149,1.3875354,1.4638333,2.9276667
2.89150000000013,3.2015851,1.3874858,1.464,2.928
2.89200000000013,3.2020212,1.3874362,1.4641667,2.9283333
2.89250000000013,3.2024573,1.3873865,1.4643333,2.9286667
2.89300000000013,3.2028934,1.3873369,1.4645,2.929
2.89350000000013,3.2033294,1.3872873,1.4646667,2.9293333
2.89400000000013,3.2037655,1.3872376,1.4648333,2.9296667
2.89450000000013,3.2042015,1.387188,1.465,2.93
2.89500000000013,3.2046376,1.3871383,1.4651667,2.9303333
2.89550000000013,3.2050736,1.3870887,1.4653333,2.9306667
2.89600000000013,3.2055096,1.387039,1.4655,2.931
2.89650000000013,3.2059456,1.3869893,1.4656667,2.9313333
2.89700000000013,3.2063816,1.3869397,1.4658333,2.9316667
2.89750000000013,3.2068176,1.38689,1.466,2.932
2.89800000000014,3.2072536,1.3868403,1.4661667,2.9323333
2.89850000000014,3.2076896,1.3867906,1.4663333,2.9326667
2.89900000000014,3.2081255,1.3867409,1.4665,2.933
2.89950000000014,3.2085615,1.3866912,1.4666667,2.9333333
2.90000000000014,3.2089974,1.3866415,1.4668333,2.9336667
2.90050000000014,3.2094333,1.3865918,1.467,2.934
2.90100000000014,3.2098692,1.3865421,1.4671667,2.9343333
2.90150000000014,3.2103051,1.3864924,1.4673333,2.9346667
2.90200000000014,3.210741,1.3864427,1.4675,2.935
2.90250000000014,3.2111769,1.386393,1.4676667,2.9353333
2.90300000000014,3.2116128,1.3863432,1.4678333,2.9356667
2.90350000000014,3.2120486,1.3862935,1.468,2.936
2.90400000000014,3.2124845,1.3862438,1.4681667,2.9363333
2.90450000000014,3.2129203,1.386194,1.4683333,2.9366667
2.90500000000014,3.2133562,1.3861443,1.4685,2.937
2.90550000000014,3.213792,1.3860945,1.4686667,2.9373333
2.90600000000014,3.2142278,1.3860448,1.4688333,2.9376667
2.90650000000014,3.2146636,1.385995,1.469,2.938
2.90700000000014,3.2150993,1.3859452,1.4691667,2.9383333
2.90750000000014,3.2155351,1.3858955,1.4693333,2.9386667
2.90800000000014,3.2159709,1.3858457,1.4695,2.939
2.90850000000014,3.2164066,1.3857959,1.4696667,2.9393333
2.90900000000014,3.2168424,1.3857461,1.4698333,2.9396667
2.90950000000014,3.2172781,1.3856964,1.47,2.94
2.91000000000014,3.2177138,1.3856466,1.4701667,2.9403333
2.91050000000014,3.2181495,1.3855968,1.4703333,2.9406667
2.91100000000014,3.2185852,1.385547,1.4705,2.941
2.91150000000014,3.2190209,1.3854972,1.4706667,2.9413333
2.91200000000014,3.2194566,1.3854473,1.4708333,2.9416667
2.91250000000014,3.2198922,1.3853975,1.471,2.942
2.91300000000014,3.2203279,1.3853477,1.4711667,2.9423333
2.91350000000014,3.2207635,1.3852979,1.4713333,2.9426667
2.91400000000014,3.2211991,1.3852481,1.4715,2.943
2.91450000000014,3.2216348,1.3851982,1.4716667,2.9433333
2.91500000000014,3.2220704,1.3851484,1.4718333,2.9436667
2.91550000000014,3.222506,1.3850986,1.472,2.944
2.91600000000014,3.2229416,1.3850487,1.4721667,2.9443333
2.91650000000014,3.2233771,1.3849989,1.4723333,2.9446667
2.91700000000014,3.2238127,1.384949,1.4725,2.945
2.91750000000014,3.2242482,1.3848991,1.4726667,2.9453333
2.91800000000014,3.2246838,1.3848493,1.4728333,2.9456667
2.91850000000014,3.2251193,1.3847994,1.473,2.946
2.91900000000014,3.2255548,1.3847495,1.4731667,2.9463333
2.91950000000014,3.2259903,1.3846997,1.4733333,2.9466667
2.92000000000014,3.2264258,1.3846498,1.4735,2.947
2.92050000000014,3.2268613,1.3845999,1.4736667,2.9473333
2.92100000000014,3.2272968,1.38455,1.4738333,2.9476667
2.92150000000014,3.2277323,1.3845001,1.474,2.948
2.92200000000014,3.2281677,1.3844502,1.4741667,2.9483333
2.92250000000014,3.2286032,1.3844003,1.4743333,2.9486667
2.92300000000014,3.2290386,1.3843504,1.4745,2.949
2.92350000000014,3.229474,1.3843005,1.4746667,2.9493333
2.92400000000014,3.2299094,1.3842506,1.4748333,2.9496667
2.92450000000014,3.2303448,1.3842007,1.475,2.95
2.92500000000014,3.2307802,1.3841507,1.4751667,2.9503333
2.92550000000014,3.2312156,1.3841008,1.4753333,2.9506667
2.92600000000014,3.231651,1.3840509,1.4755,2.951
2.92650000000014,3.2320863,1.384001,1.4756667,2.9513333
2.92700000000014,3.2325217,1.383951,1.4758333,2.9516667
2.92750000000014,3.232957,1.3839011,1.476,2.952
2.92800000000015,3.2333923,1.3838511,1.4761667,2.9523333
2.92850000000015,3.2338276,1.3838012,1.4763333,2.9526667
2.92900000000015,3.2342629,1.3837512,1.4765,2.953
2.92950000000015,3.2346982,1.3837012,1.4766667,2.9533333
2.93000000000015,3.2351335,1.3836513,1.4768333,2.9536667
2.93050000000015,3.2355687,1.3836013,1.477,2.954
2.93100000000015,3.236004,1.3835513,1.4771667,2.9543333
2.93150000000015,3.2364392,1.3835014,1.4773333,2.9546667
2.93200000000015,3.2368745,1.3834514,1.4775,2.955
2.93250000000015,3.2373097,1.3834014,1.4776667,2.9553333
2.93300000000015,3.2377449,1.3833514,1.4778333,2.9556667
2.93350000000015,3.2381801,1.3833014,1.478,2.956
2.93400000000015,3.2386153,1.3832514,1.4781667,2.9563333
2.93450000000015,3.2390505,1.3832014,1.4783333,2.9566667
2.93500000000015,3.2394856,1.3831514,1.4785,2.957
2.93550000000015,3.2399208,1.3831014,1.4786667,2.9573333
2.93600000000015,3.2403559,1.3830514,1.4788333,2.9576667
2.93650000000015,3.2407911,1.3830013,1.479,2.958
2.93700000000015,3.2412262,1.3829513,1.4791667,2.9583333
2.93750000000015,3.2416613,1.3829013,1.4793333,2.9586667
2.93800000000015,3.2420964,1.3828513,1.4795,2.959
2.93850000000015,3.2425315,1.3828012,1.4796667,2.9593333
2.93900000000015,3.2429665,1.3827512,1.4798333,2.9596667
2.93950000000015,3.2434016,1.3827011,1.48,2.96
2.94000000000015,3.2438367,1.3826511,1.4801667,2.9603333
2.94050000000015,3.2442717,1.382601,1.4803333,2.9606667
2.94100000000015,3.2447067,1.382551,1.4805,2.961
2.94150000000015,3.2451418,1.3825009,1.4806667,2.9613333
2.94200000000015,3.2455768,1.3824509,1.4808333,2.9616667
2.94250000000015,3.2460118,1.3824008,1.481,2.962
2.94300000000015,3.2464467,1.3823507,1.4811667,2.9623333
2.94350000000015,3.2468817,1.3823006,1.4813333,2.9626667
2.94400000000015,3.2473167,1.3822506,1.4815,2.963
2.94450000000015,3.2477516,1.3822005,1.4816667,2.9633333
2.94500000000015,3.2481866,1.3821504,1.4818333,2.9636667
2.94550000000015,3.2486215,1.3821003,1.482,2.964
2.94600000000015,3.2490564,1.3820502,1.4821667,2.9643333
2.94650000000015,3.2494913,1.3820001,1.4823333,2.9646667
2.94700000000015,3.2499262,1.38195,1.4825,2.965
2.94750000000015,3.2503611,1.3818999,1.4826667,2.9653333
2.94800000000015,3.250796,1.3818498,1.4828333,2.9656667
2.94850000000015,3.2512309,1.3817997,1.483,2.966
2.94900000000015,3.2516657,1.3817496,1.4831667,2.9663333
2.94950000000015,3.2521005,1.3816994,1.4833333,2.9666667
2.95000000000015,3.2525354,1.3816493,1.4835,2.967
2.95050000000015,3.2529702,1.3815992,1.4836667,2.9673333
2.95100000000015,3.253405,1.381549,1.4838333,2.9676667
2.95150000000015,3.2538398,1.3814989,1.484,2.968
2.95200000000015,3.2542746,1.3814488,1.4841667,2.9683333
2.95250000000015,3.2547093,1.3813986,1.4843333,2.9686667
2.95300000000015,3.2551441,1.3813485,1.4845,2.969
2.95350000000015,3.2555789,1.3812983,1.4846667,2.9693333
2.95400000000015,3.2560136,1.3812482,1.4848333,2.9696667
2.95450000000015,3.2564483,1.381198,1.485,2.97
2.95500000000015,3.256883,1.3811478,1.4851667,2.9703333
2.95550000000015,3.2573177,1.3810977,1.4853333,2.9706667
2.95600000000015,3.2577524,1.3810475,1.4855,2.971
2.95650000000015,3.2581871,1.3809973,1.4856667,2.9713333
2.95700000000015,3.2586218,1.3809471,1.4858333,2.9716667
2.95750000000016,3.2590564,1.3808969,1.486,2.972
2.95800000000016,3.2594911,1.3808468,1.4861667,2.9723333
2.95850000000016,3.2599257,1.3807966,1.4863333,2.9726667
2.95900000000016,3.2603604,1.3807464,1.4865,2.973
2.95950000000016,3.260795,1.3806962,1.4866667,2.9733333
2.96000000000016,3.2612296,1.380646,1.4868333,2.9736667
2.96050000000016,3.2616642,1.3805958,1.487,2.974
2.96100000000016,3.2620987,1.3805456,1.4871667,2.9743333
2.96150000000016,3.2625333,1.3804953,1.4873333,2.9746667
2.96200000000016,3.2629679,1.3804451,1.4875,2.975
2.96250000000016,3.2634024,1.3803949,1.4876667,2.9753333
2.96300000000016,3.2638369,1.3803447,1.4878333,2.9756667
2.96350000000016,3.2642715,1.3802944,1.488,2.976
2.96400000000016,3.264706,1.3802442,1.4881667,2.9763333
2.96450000000016,3.2651405,1.380194,1.4883333,2.9766667
2.96500000000016,3.265575,1.3801437,1.4885,2.977
2.96550000000016,3.2660094,1.3800935,1.4886667,2.9773333
2.96600000000016,3.2664439,1.3800433,1.4888333,2.9776667
2.96650000000016,3.2668784,1.379993,1.489,2.978
2.96700000000016,3.2673128,1.3799427,1.4891667,2.9783333
2.96750000000016,3.2677472,1.3798925,1.4893333,2.9786667
2.96800000000016,3.2681816,1.3798422,1.4895,2.979
2.96850000000016,3.2686161,1.379792,1.4896667,2.9793333
2.96900000000016,3.2690504,1.3797417,1.4898333,2.9796667
2.96950000000016,3.2694848,1.3796914,1.49,2.98
2.97000000000016,3.2699192,1.3796411,1.4901667,2.9803333
2.97050000000016,3.2703536,1.3795909,1.4903333,2.9806667
2.97100000000016,3.2707879,1.3795406,1.4905,2.981
2.97150000000016,3.2712223,1.3794903,1.4906667,2.9813333
2.97200000000016,3.2716566,1.37944,1.4908333,2.9816667
2.97250000000016,3.2720909,1.3793897,1.491,2.982
2.97300000000016,3.2725252,1.3793394,1.4911667,2.9823333
2.97350000000016,3.2729595,1.3792891,1.4913333,2.9826667
2.97400000000016,3.2733938,1.3792388,1.4915,2.983
2.97450000000016,3.273828,1.3791885,1.4916667,2.9833333
2.97500000000016,3.2742623,1.3791382,1.4918333,2.9836667
2.97550000000016,3.2746966,1.3790879,1.492,2.984
2.97600000000016,3.2751308,1.3790376,1.4921667,2.9843333
2.97650000000016,3.275565,1.3789873,1.4923333,2.9846667
2.97700000000016,3.2759992,1.3789369,1.4925,2.985
2.97750000000016,3.2764334,1.3788866,1.4926667,2.9853333
2.97800000000016,3.2768676,1.3788363,1.4928333,2.9856667
2.97850000000016,3.2773018,1.3787859,1.493,2.986
2.97900000000016,3.277736,1.3787356,1.4931667,2.9863333
